edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.000 precision:0.481 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:48023 false_negative:0 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.050 precision:0.445 recall:0.771 true_negative_rate:0.106 true_positive:34359 true_negative:5090 false_positive:42933 false_negative:10228 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.100 precision:0.480 recall:0.513 true_negative_rate:0.483 true_positive:22895 true_negative:23216 false_positive:24807 false_negative:21692 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.150 precision:0.647 recall:0.351 true_negative_rate:0.822 true_positive:15670 true_negative:39474 false_positive:8549 false_negative:28917 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.200 precision:0.852 recall:0.247 true_negative_rate:0.960 true_positive:10994 true_negative:46112 false_positive:1911 false_negative:33593 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.250 precision:0.940 recall:0.180 true_negative_rate:0.989 true_positive:8046 true_negative:47513 false_positive:510 false_negative:36541 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.300 precision:0.986 recall:0.134 true_negative_rate:0.998 true_positive:5991 true_negative:47940 false_positive:83 false_negative:38596 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.111 true_negative_rate:1.000 true_positive:4963 true_negative:48020 false_positive:3 false_negative:39624 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:4232 true_negative:48023 false_positive:0 false_negative:40355 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.084 true_negative_rate:1.000 true_positive:3751 true_negative:48023 false_positive:0 false_negative:40836 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:3417 true_negative:48023 false_positive:0 false_negative:41170 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3122 true_negative:48023 false_positive:0 false_negative:41465 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3048 true_negative:48023 false_positive:0 false_negative:41539 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:2650 true_negative:48023 false_positive:0 false_negative:41937 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:971 true_negative:48023 false_positive:0 false_negative:43616 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:434 true_negative:48023 false_positive:0 false_negative:44153 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:101 true_negative:48023 false_positive:0 false_negative:44486 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:48023 false_positive:0 false_negative:44583 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:48023 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:48023 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_32_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:48023 false_positive:0 false_negative:44586 
