aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:719 false_negative:0 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.858 true_negative_rate:0.912 true_positive:32427 true_negative:656 false_positive:63 false_negative:5368 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.717 true_negative_rate:0.964 true_positive:27109 true_negative:693 false_positive:26 false_negative:10686 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.983 true_positive:23387 true_negative:707 false_positive:12 false_negative:14408 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.987 true_positive:20414 true_negative:710 false_positive:9 false_negative:17381 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.992 true_positive:17970 true_negative:713 false_positive:6 false_negative:19825 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.992 true_positive:15878 true_negative:713 false_positive:6 false_negative:21917 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.997 true_positive:13487 true_negative:717 false_positive:2 false_negative:24308 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.999 true_positive:10818 true_negative:718 false_positive:1 false_negative:26977 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8706 true_negative:719 false_positive:0 false_negative:29089 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6947 true_negative:719 false_positive:0 false_negative:30848 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5308 true_negative:719 false_positive:0 false_negative:32487 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3767 true_negative:719 false_positive:0 false_negative:34028 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2523 true_negative:719 false_positive:0 false_negative:35272 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1305 true_negative:719 false_positive:0 false_negative:36490 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:507 true_negative:719 false_positive:0 false_negative:37288 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:719 false_positive:0 false_negative:37735 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:719 false_positive:0 false_negative:37759 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:719 false_positive:0 false_negative:37770 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:719 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:719 false_positive:0 false_negative:37794 
