aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.000 precision:0.747 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:12820 false_negative:0 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.050 precision:0.751 recall:0.879 true_negative_rate:0.143 true_positive:33206 true_negative:1827 false_positive:10993 false_negative:4589 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.100 precision:0.879 recall:0.732 true_negative_rate:0.703 true_positive:27663 true_negative:9007 false_positive:3813 false_negative:10132 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.150 precision:0.962 recall:0.633 true_negative_rate:0.925 true_positive:23927 true_negative:11862 false_positive:958 false_negative:13868 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.200 precision:0.987 recall:0.551 true_negative_rate:0.979 true_positive:20842 true_negative:12556 false_positive:264 false_negative:16953 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.250 precision:0.992 recall:0.483 true_negative_rate:0.988 true_positive:18260 true_negative:12664 false_positive:156 false_negative:19535 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.300 precision:0.994 recall:0.424 true_negative_rate:0.993 true_positive:16038 true_negative:12727 false_positive:93 false_negative:21757 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.350 precision:0.995 recall:0.362 true_negative_rate:0.995 true_positive:13674 true_negative:12752 false_positive:68 false_negative:24121 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.296 true_negative_rate:0.998 true_positive:11201 true_negative:12790 false_positive:30 false_negative:26594 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.236 true_negative_rate:1.000 true_positive:8911 true_negative:12817 false_positive:3 false_negative:28884 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.190 true_negative_rate:1.000 true_positive:7177 true_negative:12820 false_positive:0 false_negative:30618 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:5520 true_negative:12820 false_positive:0 false_negative:32275 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:3890 true_negative:12820 false_positive:0 false_negative:33905 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:2644 true_negative:12820 false_positive:0 false_negative:35151 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1436 true_negative:12820 false_positive:0 false_negative:36359 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:565 true_negative:12820 false_positive:0 false_negative:37230 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:134 true_negative:12820 false_positive:0 false_negative:37661 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:12820 false_positive:0 false_negative:37761 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:12820 false_positive:0 false_negative:37768 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:12820 false_positive:0 false_negative:37783 
aces_publicb_ocount_160_osize_17_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12820 false_positive:0 false_negative:37794 
