aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.000 precision:0.822 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:8201 false_negative:0 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.050 precision:0.821 recall:0.870 true_negative_rate:0.126 true_positive:32865 true_negative:1034 false_positive:7167 false_negative:4930 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.100 precision:0.916 recall:0.727 true_negative_rate:0.693 true_positive:27473 true_negative:5687 false_positive:2514 false_negative:10322 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.150 precision:0.989 recall:0.622 true_negative_rate:0.969 true_positive:23504 true_negative:7949 false_positive:252 false_negative:14291 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.200 precision:0.995 recall:0.542 true_negative_rate:0.988 true_positive:20468 true_negative:8100 false_positive:101 false_negative:17327 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.250 precision:0.997 recall:0.477 true_negative_rate:0.992 true_positive:18044 true_negative:8138 false_positive:63 false_negative:19751 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.420 true_negative_rate:0.994 true_positive:15884 true_negative:8150 false_positive:51 false_negative:21911 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.357 true_negative_rate:0.996 true_positive:13482 true_negative:8172 false_positive:29 false_negative:24313 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.286 true_negative_rate:0.999 true_positive:10816 true_negative:8193 false_positive:8 false_negative:26979 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.229 true_negative_rate:1.000 true_positive:8661 true_negative:8201 false_positive:0 false_negative:29134 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6949 true_negative:8201 false_positive:0 false_negative:30846 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5323 true_negative:8201 false_positive:0 false_negative:32472 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3766 true_negative:8201 false_positive:0 false_negative:34029 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2511 true_negative:8201 false_positive:0 false_negative:35284 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1395 true_negative:8201 false_positive:0 false_negative:36400 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:553 true_negative:8201 false_positive:0 false_negative:37242 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:101 true_negative:8201 false_positive:0 false_negative:37694 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:8201 false_positive:0 false_negative:37760 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:8201 false_positive:0 false_negative:37771 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:8201 false_positive:0 false_negative:37783 
aces_publicb_ocount_80_osize_17_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8201 false_positive:0 false_negative:37794 
