csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.949 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:900 false_negative:0 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.952 recall:0.940 true_negative_rate:0.104 true_positive:15847 true_negative:94 false_positive:806 false_negative:1010 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.970 recall:0.808 true_negative_rate:0.528 true_positive:13627 true_negative:475 false_positive:425 false_negative:3230 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.985 recall:0.608 true_negative_rate:0.831 true_positive:10248 true_negative:748 false_positive:152 false_negative:6609 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.993 recall:0.427 true_negative_rate:0.940 true_positive:7204 true_negative:846 false_positive:54 false_negative:9653 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.312 true_negative_rate:0.992 true_positive:5267 true_negative:893 false_positive:7 false_negative:11590 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.238 true_negative_rate:0.999 true_positive:4012 true_negative:899 false_positive:1 false_negative:12845 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.181 true_negative_rate:1.000 true_positive:3054 true_negative:900 false_positive:0 false_negative:13803 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.133 true_negative_rate:1.000 true_positive:2243 true_negative:900 false_positive:0 false_negative:14614 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.096 true_negative_rate:1.000 true_positive:1621 true_negative:900 false_positive:0 false_negative:15236 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:1037 true_negative:900 false_positive:0 false_negative:15820 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:596 true_negative:900 false_positive:0 false_negative:16261 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:326 true_negative:900 false_positive:0 false_negative:16531 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:117 true_negative:900 false_positive:0 false_negative:16740 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:43 true_negative:900 false_positive:0 false_negative:16814 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:900 false_positive:0 false_negative:16832 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:900 false_positive:0 false_negative:16838 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:900 false_positive:0 false_negative:16844 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:900 false_positive:0 false_negative:16852 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:900 false_positive:0 false_negative:16854 
csail_ocount_40_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:900 false_positive:0 false_negative:16856 
