fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.000 precision:0.918 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1329 false_negative:0 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.050 precision:0.965 recall:0.922 true_negative_rate:0.624 true_positive:13733 true_negative:829 false_positive:500 false_negative:1160 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.100 precision:0.994 recall:0.798 true_negative_rate:0.947 true_positive:11878 true_negative:1258 false_positive:71 false_negative:3015 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.150 precision:0.998 recall:0.662 true_negative_rate:0.984 true_positive:9857 true_negative:1308 false_positive:21 false_negative:5036 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.548 true_negative_rate:0.993 true_positive:8166 true_negative:1320 false_positive:9 false_negative:6727 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.994 true_positive:7086 true_negative:1321 false_positive:8 false_negative:7807 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.416 true_negative_rate:0.997 true_positive:6202 true_negative:1325 false_positive:4 false_negative:8691 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.375 true_negative_rate:1.000 true_positive:5583 true_negative:1329 false_positive:0 false_negative:9310 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.327 true_negative_rate:1.000 true_positive:4872 true_negative:1329 false_positive:0 false_negative:10021 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:4253 true_negative:1329 false_positive:0 false_negative:10640 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.254 true_negative_rate:1.000 true_positive:3778 true_negative:1329 false_positive:0 false_negative:11115 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.221 true_negative_rate:1.000 true_positive:3297 true_negative:1329 false_positive:0 false_negative:11596 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.190 true_negative_rate:1.000 true_positive:2833 true_negative:1329 false_positive:0 false_negative:12060 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.149 true_negative_rate:1.000 true_positive:2214 true_negative:1329 false_positive:0 false_negative:12679 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.114 true_negative_rate:1.000 true_positive:1705 true_negative:1329 false_positive:0 false_negative:13188 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.085 true_negative_rate:1.000 true_positive:1272 true_negative:1329 false_positive:0 false_negative:13621 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.054 true_negative_rate:1.000 true_positive:805 true_negative:1329 false_positive:0 false_negative:14088 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:359 true_negative:1329 false_positive:0 false_negative:14534 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:112 true_negative:1329 false_positive:0 false_negative:14781 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:1329 false_positive:0 false_negative:14867 
fr101_ocount_120_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1329 false_positive:0 false_negative:14892 
