aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.000 precision:0.906 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3904 false_negative:0 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.050 precision:0.911 recall:0.867 true_negative_rate:0.180 true_positive:32787 true_negative:704 false_positive:3200 false_negative:5008 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.100 precision:0.984 recall:0.721 true_negative_rate:0.884 true_positive:27248 true_negative:3452 false_positive:452 false_negative:10547 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.150 precision:0.994 recall:0.621 true_negative_rate:0.964 true_positive:23465 true_negative:3762 false_positive:142 false_negative:14330 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.200 precision:0.995 recall:0.542 true_negative_rate:0.971 true_positive:20493 true_negative:3791 false_positive:113 false_negative:17302 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.477 true_negative_rate:0.983 true_positive:18016 true_negative:3836 false_positive:68 false_negative:19779 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.420 true_negative_rate:0.991 true_positive:15885 true_negative:3870 false_positive:34 false_negative:21910 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.361 true_negative_rate:0.992 true_positive:13630 true_negative:3874 false_positive:30 false_negative:24165 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.999 true_positive:10860 true_negative:3900 false_positive:4 false_negative:26935 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.999 true_positive:8691 true_negative:3901 false_positive:3 false_negative:29104 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.183 true_negative_rate:1.000 true_positive:6924 true_negative:3904 false_positive:0 false_negative:30871 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5319 true_negative:3904 false_positive:0 false_negative:32476 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3796 true_negative:3904 false_positive:0 false_negative:33999 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2543 true_negative:3904 false_positive:0 false_negative:35252 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1297 true_negative:3904 false_positive:0 false_negative:36498 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:517 true_negative:3904 false_positive:0 false_negative:37278 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:78 true_negative:3904 false_positive:0 false_negative:37717 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:3904 false_positive:0 false_negative:37760 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:3904 false_positive:0 false_negative:37771 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3904 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_13_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3904 false_positive:0 false_negative:37794 
