fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.000 precision:0.993 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:261 false_negative:0 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.050 precision:0.993 recall:0.935 true_negative_rate:0.130 true_positive:32568 true_negative:34 false_positive:227 false_negative:2263 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.781 true_negative_rate:0.586 true_positive:27186 true_negative:153 false_positive:108 false_negative:7645 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.597 true_negative_rate:0.908 true_positive:20785 true_negative:237 false_positive:24 false_negative:14046 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.465 true_negative_rate:0.954 true_positive:16205 true_negative:249 false_positive:12 false_negative:18626 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.389 true_negative_rate:0.996 true_positive:13535 true_negative:260 false_positive:1 false_negative:21296 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.327 true_negative_rate:1.000 true_positive:11382 true_negative:261 false_positive:0 false_negative:23449 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.272 true_negative_rate:1.000 true_positive:9480 true_negative:261 false_positive:0 false_negative:25351 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:7913 true_negative:261 false_positive:0 false_negative:26918 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6450 true_negative:261 false_positive:0 false_negative:28381 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5005 true_negative:261 false_positive:0 false_negative:29826 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3871 true_negative:261 false_positive:0 false_negative:30960 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2688 true_negative:261 false_positive:0 false_negative:32143 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1736 true_negative:261 false_positive:0 false_negative:33095 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1266 true_negative:261 false_positive:0 false_negative:33565 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:981 true_negative:261 false_positive:0 false_negative:33850 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:676 true_negative:261 false_positive:0 false_negative:34155 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:239 true_negative:261 false_positive:0 false_negative:34592 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:261 false_positive:0 false_negative:34771 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:261 false_positive:0 false_negative:34818 
fhw_ocount_20_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:261 false_positive:0 false_negative:34830 
