fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.000 precision:0.733 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:5425 false_negative:0 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.050 precision:0.721 recall:0.921 true_negative_rate:0.024 true_positive:13714 true_negative:129 false_positive:5296 false_negative:1179 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.100 precision:0.708 recall:0.810 true_negative_rate:0.083 true_positive:12062 true_negative:451 false_positive:4974 false_negative:2831 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.150 precision:0.710 recall:0.670 true_negative_rate:0.248 true_positive:9982 true_negative:1344 false_positive:4081 false_negative:4911 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.200 precision:0.746 recall:0.561 true_negative_rate:0.474 true_positive:8362 true_negative:2574 false_positive:2851 false_negative:6531 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.250 precision:0.817 recall:0.488 true_negative_rate:0.700 true_positive:7263 true_negative:3796 false_positive:1629 false_negative:7630 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.300 precision:0.889 recall:0.425 true_negative_rate:0.854 true_positive:6335 true_negative:4633 false_positive:792 false_negative:8558 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.350 precision:0.977 recall:0.377 true_negative_rate:0.976 true_positive:5611 true_negative:5295 false_positive:130 false_negative:9282 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.400 precision:0.996 recall:0.335 true_negative_rate:0.997 true_positive:4993 true_negative:5407 false_positive:18 false_negative:9900 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.291 true_negative_rate:1.000 true_positive:4339 true_negative:5425 false_positive:0 false_negative:10554 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3844 true_negative:5425 false_positive:0 false_negative:11049 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3327 true_negative:5425 false_positive:0 false_negative:11566 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:2799 true_negative:5425 false_positive:0 false_negative:12094 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:2202 true_negative:5425 false_positive:0 false_negative:12691 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:1666 true_negative:5425 false_positive:0 false_negative:13227 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.085 true_negative_rate:1.000 true_positive:1270 true_negative:5425 false_positive:0 false_negative:13623 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:828 true_negative:5425 false_positive:0 false_negative:14065 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:360 true_negative:5425 false_positive:0 false_negative:14533 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:127 true_negative:5425 false_positive:0 false_negative:14766 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:5425 false_positive:0 false_negative:14865 
fr101_ocount_20_osize_29_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5425 false_positive:0 false_negative:14892 
