aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.000 precision:0.865 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:5895 false_negative:0 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.050 precision:0.899 recall:0.870 true_negative_rate:0.370 true_positive:32883 true_negative:2183 false_positive:3712 false_negative:4912 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.100 precision:0.985 recall:0.724 true_negative_rate:0.929 true_positive:27353 true_negative:5479 false_positive:416 false_negative:10442 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.150 precision:0.993 recall:0.625 true_negative_rate:0.972 true_positive:23608 true_negative:5731 false_positive:164 false_negative:14187 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.200 precision:0.995 recall:0.544 true_negative_rate:0.984 true_positive:20548 true_negative:5800 false_positive:95 false_negative:17247 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.477 true_negative_rate:0.993 true_positive:18016 true_negative:5851 false_positive:44 false_negative:19779 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.998 true_positive:15903 true_negative:5885 false_positive:10 false_negative:21892 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.361 true_negative_rate:1.000 true_positive:13661 true_negative:5895 false_positive:0 false_negative:24134 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.290 true_negative_rate:1.000 true_positive:10957 true_negative:5895 false_positive:0 false_negative:26838 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8786 true_negative:5895 false_positive:0 false_negative:29009 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.187 true_negative_rate:1.000 true_positive:7063 true_negative:5895 false_positive:0 false_negative:30732 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:5389 true_negative:5895 false_positive:0 false_negative:32406 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:3870 true_negative:5895 false_positive:0 false_negative:33925 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2595 true_negative:5895 false_positive:0 false_negative:35200 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1424 true_negative:5895 false_positive:0 false_negative:36371 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:578 true_negative:5895 false_positive:0 false_negative:37217 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:85 true_negative:5895 false_positive:0 false_negative:37710 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:37 true_negative:5895 false_positive:0 false_negative:37758 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:5895 false_positive:0 false_negative:37769 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:5895 false_positive:0 false_negative:37782 
aces_publicb_ocount_140_osize_11_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5895 false_positive:0 false_negative:37794 
