aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.000 precision:0.996 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:160 false_negative:0 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.050 precision:0.998 recall:0.857 true_negative_rate:0.650 true_positive:32395 true_negative:104 false_positive:56 false_negative:5400 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.717 true_negative_rate:0.806 true_positive:27109 true_negative:129 false_positive:31 false_negative:10686 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.838 true_positive:23358 true_negative:134 false_positive:26 false_negative:14437 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.969 true_positive:20420 true_negative:155 false_positive:5 false_negative:17375 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.476 true_negative_rate:0.981 true_positive:17994 true_negative:157 false_positive:3 false_negative:19801 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.981 true_positive:15874 true_negative:157 false_positive:3 false_negative:21921 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.981 true_positive:13474 true_negative:157 false_positive:3 false_negative:24321 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.981 true_positive:10801 true_negative:157 false_positive:3 false_negative:26994 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.981 true_positive:8700 true_negative:157 false_positive:3 false_negative:29095 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6946 true_negative:160 false_positive:0 false_negative:30849 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5307 true_negative:160 false_positive:0 false_negative:32488 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3764 true_negative:160 false_positive:0 false_negative:34031 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2532 true_negative:160 false_positive:0 false_negative:35263 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1299 true_negative:160 false_positive:0 false_negative:36496 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:505 true_negative:160 false_positive:0 false_negative:37290 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:160 false_positive:0 false_negative:37736 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:160 false_positive:0 false_negative:37760 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:160 false_positive:0 false_negative:37770 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:160 false_positive:0 false_negative:37783 
aces_publicb_ocount_20_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:160 false_positive:0 false_negative:37794 
