csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.000 precision:0.919 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1490 false_negative:0 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.050 precision:0.928 recall:0.977 true_negative_rate:0.137 true_positive:16466 true_negative:204 false_positive:1286 false_negative:391 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.100 precision:0.954 recall:0.904 true_negative_rate:0.502 true_positive:15231 true_negative:748 false_positive:742 false_negative:1626 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.150 precision:0.979 recall:0.758 true_negative_rate:0.817 true_positive:12777 true_negative:1217 false_positive:273 false_negative:4080 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.200 precision:0.990 recall:0.574 true_negative_rate:0.933 true_positive:9682 true_negative:1390 false_positive:100 false_negative:7175 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.250 precision:0.994 recall:0.419 true_negative_rate:0.970 true_positive:7062 true_negative:1445 false_positive:45 false_negative:9795 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.300 precision:0.993 recall:0.306 true_negative_rate:0.977 true_positive:5159 true_negative:1456 false_positive:34 false_negative:11698 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.350 precision:0.993 recall:0.226 true_negative_rate:0.983 true_positive:3811 true_negative:1465 false_positive:25 false_negative:13046 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.400 precision:0.995 recall:0.163 true_negative_rate:0.991 true_positive:2741 true_negative:1477 false_positive:13 false_negative:14116 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.450 precision:0.999 recall:0.110 true_negative_rate:0.999 true_positive:1850 true_negative:1488 false_positive:2 false_negative:15007 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:1179 true_negative:1490 false_positive:0 false_negative:15678 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:678 true_negative:1490 false_positive:0 false_negative:16179 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:392 true_negative:1490 false_positive:0 false_negative:16465 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:183 true_negative:1490 false_positive:0 false_negative:16674 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:66 true_negative:1490 false_positive:0 false_negative:16791 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:1490 false_positive:0 false_negative:16829 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:1490 false_positive:0 false_negative:16838 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:16 true_negative:1490 false_positive:0 false_negative:16841 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1490 false_positive:0 false_negative:16851 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1490 false_positive:0 false_negative:16854 
csail_ocount_160_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1490 false_positive:0 false_negative:16856 
