fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.000 precision:0.855 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2523 false_negative:0 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.050 precision:0.873 recall:0.925 true_negative_rate:0.203 true_positive:13774 true_negative:512 false_positive:2011 false_negative:1119 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.100 precision:0.935 recall:0.805 true_negative_rate:0.669 true_positive:11996 true_negative:1688 false_positive:835 false_negative:2897 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.150 precision:0.977 recall:0.666 true_negative_rate:0.906 true_positive:9921 true_negative:2285 false_positive:238 false_negative:4972 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.200 precision:0.988 recall:0.553 true_negative_rate:0.960 true_positive:8238 true_negative:2421 false_positive:102 false_negative:6655 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.250 precision:0.993 recall:0.479 true_negative_rate:0.981 true_positive:7127 true_negative:2474 false_positive:49 false_negative:7766 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.300 precision:0.995 recall:0.424 true_negative_rate:0.987 true_positive:6310 true_negative:2491 false_positive:32 false_negative:8583 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.350 precision:0.998 recall:0.379 true_negative_rate:0.996 true_positive:5651 true_negative:2512 false_positive:11 false_negative:9242 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.329 true_negative_rate:0.998 true_positive:4901 true_negative:2517 false_positive:6 false_negative:9992 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.450 precision:0.999 recall:0.288 true_negative_rate:0.998 true_positive:4288 true_negative:2518 false_positive:5 false_negative:10605 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.255 true_negative_rate:0.998 true_positive:3794 true_negative:2519 false_positive:4 false_negative:11099 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.222 true_negative_rate:1.000 true_positive:3299 true_negative:2522 false_positive:1 false_negative:11594 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.191 true_negative_rate:1.000 true_positive:2838 true_negative:2523 false_positive:0 false_negative:12055 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.150 true_negative_rate:1.000 true_positive:2232 true_negative:2523 false_positive:0 false_negative:12661 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.116 true_negative_rate:1.000 true_positive:1727 true_negative:2523 false_positive:0 false_negative:13166 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.087 true_negative_rate:1.000 true_positive:1293 true_negative:2523 false_positive:0 false_negative:13600 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.057 true_negative_rate:1.000 true_positive:848 true_negative:2523 false_positive:0 false_negative:14045 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:371 true_negative:2523 false_positive:0 false_negative:14522 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:137 true_negative:2523 false_positive:0 false_negative:14756 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:32 true_negative:2523 false_positive:0 false_negative:14861 
fr101_ocount_60_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2523 false_positive:0 false_negative:14892 
