fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.000 precision:0.983 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:256 false_negative:0 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.050 precision:0.998 recall:0.921 true_negative_rate:0.902 true_positive:13717 true_negative:231 false_positive:25 false_negative:1176 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.798 true_negative_rate:0.957 true_positive:11891 true_negative:245 false_positive:11 false_negative:3002 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.150 precision:0.999 recall:0.663 true_negative_rate:0.980 true_positive:9874 true_negative:251 false_positive:5 false_negative:5019 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.551 true_negative_rate:0.992 true_positive:8203 true_negative:254 false_positive:2 false_negative:6690 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.478 true_negative_rate:1.000 true_positive:7120 true_negative:256 false_positive:0 false_negative:7773 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.417 true_negative_rate:1.000 true_positive:6214 true_negative:256 false_positive:0 false_negative:8679 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:1.000 true_positive:5623 true_negative:256 false_positive:0 false_negative:9270 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.332 true_negative_rate:1.000 true_positive:4938 true_negative:256 false_positive:0 false_negative:9955 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4304 true_negative:256 false_positive:0 false_negative:10589 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3836 true_negative:256 false_positive:0 false_negative:11057 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3340 true_negative:256 false_positive:0 false_negative:11553 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2893 true_negative:256 false_positive:0 false_negative:12000 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2293 true_negative:256 false_positive:0 false_negative:12600 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1779 true_negative:256 false_positive:0 false_negative:13114 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1337 true_negative:256 false_positive:0 false_negative:13556 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:891 true_negative:256 false_positive:0 false_negative:14002 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:411 true_negative:256 false_positive:0 false_negative:14482 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:140 true_negative:256 false_positive:0 false_negative:14753 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:256 false_positive:0 false_negative:14859 
fr101_ocount_100_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:256 false_positive:0 false_negative:14892 
