fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.000 precision:0.628 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:8814 false_negative:0 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.050 precision:0.633 recall:0.924 true_negative_rate:0.095 true_positive:13754 true_negative:840 false_positive:7974 false_negative:1139 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.100 precision:0.718 recall:0.805 true_negative_rate:0.466 true_positive:11990 true_negative:4105 false_positive:4709 false_negative:2903 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.150 precision:0.888 recall:0.670 true_negative_rate:0.857 true_positive:9975 true_negative:7551 false_positive:1263 false_negative:4918 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.200 precision:0.978 recall:0.554 true_negative_rate:0.979 true_positive:8255 true_negative:8630 false_positive:184 false_negative:6638 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.475 true_negative_rate:0.997 true_positive:7081 true_negative:8787 false_positive:27 false_negative:7812 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.416 true_negative_rate:0.998 true_positive:6199 true_negative:8797 false_positive:17 false_negative:8694 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.375 true_negative_rate:0.999 true_positive:5583 true_negative:8805 false_positive:9 false_negative:9310 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.327 true_negative_rate:0.999 true_positive:4876 true_negative:8809 false_positive:5 false_negative:10017 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.287 true_negative_rate:1.000 true_positive:4281 true_negative:8811 false_positive:3 false_negative:10612 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.256 true_negative_rate:1.000 true_positive:3813 true_negative:8812 false_positive:2 false_negative:11080 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.222 true_negative_rate:1.000 true_positive:3299 true_negative:8812 false_positive:2 false_negative:11594 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:2815 true_negative:8814 false_positive:0 false_negative:12078 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.150 true_negative_rate:1.000 true_positive:2232 true_negative:8814 false_positive:0 false_negative:12661 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:1710 true_negative:8814 false_positive:0 false_negative:13183 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.086 true_negative_rate:1.000 true_positive:1274 true_negative:8814 false_positive:0 false_negative:13619 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.053 true_negative_rate:1.000 true_positive:793 true_negative:8814 false_positive:0 false_negative:14100 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:385 true_negative:8814 false_positive:0 false_negative:14508 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:108 true_negative:8814 false_positive:0 false_negative:14785 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:8814 false_positive:0 false_negative:14867 
fr101_ocount_140_osize_15_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8814 false_positive:0 false_negative:14892 
