aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.000 precision:0.984 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:607 false_negative:0 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.050 precision:0.997 recall:0.859 true_negative_rate:0.865 true_positive:32458 true_negative:525 false_positive:82 false_negative:5337 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.718 true_negative_rate:0.993 true_positive:27150 true_negative:603 false_positive:4 false_negative:10645 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.998 true_positive:23371 true_negative:606 false_positive:1 false_negative:14424 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:1.000 true_positive:20397 true_negative:607 false_positive:0 false_negative:17398 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17959 true_negative:607 false_positive:0 false_negative:19836 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15882 true_negative:607 false_positive:0 false_negative:21913 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:1.000 true_positive:13465 true_negative:607 false_positive:0 false_negative:24330 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10820 true_negative:607 false_positive:0 false_negative:26975 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8699 true_negative:607 false_positive:0 false_negative:29096 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6957 true_negative:607 false_positive:0 false_negative:30838 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5319 true_negative:607 false_positive:0 false_negative:32476 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3762 true_negative:607 false_positive:0 false_negative:34033 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2526 true_negative:607 false_positive:0 false_negative:35269 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1294 true_negative:607 false_positive:0 false_negative:36501 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:501 true_negative:607 false_positive:0 false_negative:37294 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:607 false_positive:0 false_negative:37736 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:607 false_positive:0 false_negative:37760 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:607 false_positive:0 false_negative:37769 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:607 false_positive:0 false_negative:37783 
aces_publicb_ocount_140_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:607 false_positive:0 false_negative:37794 
