csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.952 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:850 false_negative:0 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.952 recall:0.964 true_negative_rate:0.034 true_positive:16242 true_negative:29 false_positive:821 false_negative:615 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.954 recall:0.860 true_negative_rate:0.171 true_positive:14495 true_negative:145 false_positive:705 false_negative:2362 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.963 recall:0.692 true_negative_rate:0.474 true_positive:11665 true_negative:403 false_positive:447 false_negative:5192 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.200 precision:0.972 recall:0.501 true_negative_rate:0.711 true_positive:8449 true_negative:604 false_positive:246 false_negative:8408 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.250 precision:0.981 recall:0.360 true_negative_rate:0.860 true_positive:6067 true_negative:731 false_positive:119 false_negative:10790 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.300 precision:0.991 recall:0.269 true_negative_rate:0.954 true_positive:4529 true_negative:811 false_positive:39 false_negative:12328 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.198 true_negative_rate:0.989 true_positive:3337 true_negative:841 false_positive:9 false_negative:13520 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:2380 true_negative:850 false_positive:0 false_negative:14477 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.096 true_negative_rate:1.000 true_positive:1610 true_negative:850 false_positive:0 false_negative:15247 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:1010 true_negative:850 false_positive:0 false_negative:15847 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:580 true_negative:850 false_positive:0 false_negative:16277 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:324 true_negative:850 false_positive:0 false_negative:16533 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:123 true_negative:850 false_positive:0 false_negative:16734 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:45 true_negative:850 false_positive:0 false_negative:16812 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:850 false_positive:0 false_negative:16831 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:17 true_negative:850 false_positive:0 false_negative:16840 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:850 false_positive:0 false_negative:16847 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:850 false_positive:0 false_negative:16853 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:850 false_positive:0 false_negative:16854 
csail_ocount_20_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:850 false_positive:0 false_negative:16856 
