edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:844 false_negative:0 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.050 precision:0.998 recall:0.703 true_negative_rate:0.917 true_positive:31359 true_negative:774 false_positive:70 false_negative:13228 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.441 true_negative_rate:0.970 true_positive:19672 true_negative:819 false_positive:25 false_negative:24915 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.994 true_positive:13519 true_negative:839 false_positive:5 false_negative:31068 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9667 true_negative:844 false_positive:0 false_negative:34920 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7369 true_negative:844 false_positive:0 false_negative:37218 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5730 true_negative:844 false_positive:0 false_negative:38857 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4866 true_negative:844 false_positive:0 false_negative:39721 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3950 true_negative:844 false_positive:0 false_negative:40637 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3623 true_negative:844 false_positive:0 false_negative:40964 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3330 true_negative:844 false_positive:0 false_negative:41257 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:844 false_positive:0 false_negative:41478 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:844 false_positive:0 false_negative:41537 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2698 true_negative:844 false_positive:0 false_negative:41889 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:671 true_negative:844 false_positive:0 false_negative:43916 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:401 true_negative:844 false_positive:0 false_negative:44186 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:844 false_positive:0 false_negative:44581 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:844 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:844 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:844 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_2_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:844 false_positive:0 false_negative:44586 
