edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.000 precision:0.500 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:44586 false_negative:0 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.050 precision:0.453 recall:0.756 true_negative_rate:0.088 true_positive:33711 true_negative:3903 false_positive:40683 false_negative:10876 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.100 precision:0.533 recall:0.501 true_negative_rate:0.561 true_positive:22323 true_negative:24997 false_positive:19589 false_negative:22264 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.150 precision:0.757 recall:0.339 true_negative_rate:0.891 true_positive:15132 true_negative:39716 false_positive:4870 false_negative:29455 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.200 precision:0.906 recall:0.242 true_negative_rate:0.975 true_positive:10781 true_negative:43473 false_positive:1113 false_negative:33806 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.250 precision:0.948 recall:0.176 true_negative_rate:0.990 true_positive:7862 true_negative:44151 false_positive:435 false_negative:36725 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.300 precision:0.980 recall:0.140 true_negative_rate:0.997 true_positive:6242 true_negative:44456 false_positive:130 false_negative:38345 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.350 precision:0.991 recall:0.118 true_negative_rate:0.999 true_positive:5274 true_negative:44537 false_positive:49 false_negative:39313 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.400 precision:0.996 recall:0.094 true_negative_rate:1.000 true_positive:4212 true_negative:44570 false_positive:16 false_negative:40375 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.083 true_negative_rate:1.000 true_positive:3697 true_negative:44584 false_positive:2 false_negative:40890 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3384 true_negative:44585 false_positive:1 false_negative:41203 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3139 true_negative:44586 false_positive:0 false_negative:41448 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3052 true_negative:44586 false_positive:0 false_negative:41535 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2722 true_negative:44586 false_positive:0 false_negative:41865 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:981 true_negative:44586 false_positive:0 false_negative:43606 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:414 true_negative:44586 false_positive:0 false_negative:44173 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:79 true_negative:44586 false_positive:0 false_negative:44508 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:44586 false_positive:0 false_negative:44578 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:44586 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:44586 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_35_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:44586 false_positive:0 false_negative:44586 
