edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.000 precision:0.875 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:6366 false_negative:0 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.050 precision:0.885 recall:0.715 true_negative_rate:0.352 true_positive:31861 true_negative:2244 false_positive:4122 false_negative:12726 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.100 precision:0.969 recall:0.453 true_negative_rate:0.899 true_positive:20189 true_negative:5720 false_positive:646 false_negative:24398 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.150 precision:0.988 recall:0.307 true_negative_rate:0.974 true_positive:13697 true_negative:6202 false_positive:164 false_negative:30890 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.200 precision:0.993 recall:0.220 true_negative_rate:0.989 true_positive:9791 true_negative:6294 false_positive:72 false_negative:34796 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.250 precision:0.996 recall:0.168 true_negative_rate:0.996 true_positive:7502 true_negative:6339 false_positive:27 false_negative:37085 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.129 true_negative_rate:1.000 true_positive:5749 true_negative:6363 false_positive:3 false_negative:38838 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4920 true_negative:6366 false_positive:0 false_negative:39667 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3953 true_negative:6366 false_positive:0 false_negative:40634 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3636 true_negative:6366 false_positive:0 false_negative:40951 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3332 true_negative:6366 false_positive:0 false_negative:41255 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:6366 false_positive:0 false_negative:41479 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3049 true_negative:6366 false_positive:0 false_negative:41538 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2701 true_negative:6366 false_positive:0 false_negative:41886 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:781 true_negative:6366 false_positive:0 false_negative:43806 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:406 true_negative:6366 false_positive:0 false_negative:44181 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:6366 false_positive:0 false_negative:44580 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6366 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6366 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6366 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_20_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6366 false_positive:0 false_negative:44586 
