fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.000 precision:0.981 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:714 false_negative:0 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.050 precision:0.991 recall:0.978 true_negative_rate:0.539 true_positive:35656 true_negative:385 false_positive:329 false_negative:809 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.100 precision:0.995 recall:0.909 true_negative_rate:0.752 true_positive:33145 true_negative:537 false_positive:177 false_negative:3320 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.772 true_negative_rate:0.866 true_positive:28139 true_negative:618 false_positive:96 false_negative:8326 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.611 true_negative_rate:0.930 true_positive:22263 true_negative:664 false_positive:50 false_negative:14202 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.474 true_negative_rate:0.961 true_positive:17272 true_negative:686 false_positive:28 false_negative:19193 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.365 true_negative_rate:0.973 true_positive:13314 true_negative:695 false_positive:19 false_negative:23151 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.269 true_negative_rate:0.987 true_positive:9813 true_negative:705 false_positive:9 false_negative:26652 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.190 true_negative_rate:1.000 true_positive:6944 true_negative:714 false_positive:0 false_negative:29521 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.134 true_negative_rate:1.000 true_positive:4884 true_negative:714 false_positive:0 false_negative:31581 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:3364 true_negative:714 false_positive:0 false_negative:33101 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:2294 true_negative:714 false_positive:0 false_negative:34171 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1317 true_negative:714 false_positive:0 false_negative:35148 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:583 true_negative:714 false_positive:0 false_negative:35882 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:236 true_negative:714 false_positive:0 false_negative:36229 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:111 true_negative:714 false_positive:0 false_negative:36354 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:56 true_negative:714 false_positive:0 false_negative:36409 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:714 false_positive:0 false_negative:36441 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:714 false_positive:0 false_negative:36450 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:714 false_positive:0 false_negative:36460 
fr079_ocount_80_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:714 false_positive:0 false_negative:36464 
