fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.990 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:354 false_negative:0 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.995 recall:0.935 true_negative_rate:0.565 true_positive:32554 true_negative:200 false_positive:154 false_negative:2277 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.997 recall:0.780 true_negative_rate:0.785 true_positive:27159 true_negative:278 false_positive:76 false_negative:7672 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.596 true_negative_rate:0.944 true_positive:20751 true_negative:334 false_positive:20 false_negative:14080 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.465 true_negative_rate:0.966 true_positive:16193 true_negative:342 false_positive:12 false_negative:18638 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.387 true_negative_rate:0.983 true_positive:13493 true_negative:348 false_positive:6 false_negative:21338 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:0.989 true_positive:11350 true_negative:350 false_positive:4 false_negative:23481 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.272 true_negative_rate:0.992 true_positive:9458 true_negative:351 false_positive:3 false_negative:25373 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:0.997 true_positive:7885 true_negative:353 false_positive:1 false_negative:26946 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:0.997 true_positive:6435 true_negative:353 false_positive:1 false_negative:28396 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4984 true_negative:354 false_positive:0 false_negative:29847 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3841 true_negative:354 false_positive:0 false_negative:30990 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2675 true_negative:354 false_positive:0 false_negative:32156 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1704 true_negative:354 false_positive:0 false_negative:33127 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1246 true_negative:354 false_positive:0 false_negative:33585 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:974 true_negative:354 false_positive:0 false_negative:33857 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:670 true_negative:354 false_positive:0 false_negative:34161 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:216 true_negative:354 false_positive:0 false_negative:34615 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:47 true_negative:354 false_positive:0 false_negative:34784 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:354 false_positive:0 false_negative:34818 
fhw_ocount_180_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:354 false_positive:0 false_negative:34830 
