fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.000 precision:0.963 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1390 false_negative:0 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.050 precision:0.969 recall:0.979 true_negative_rate:0.178 true_positive:35687 true_negative:247 false_positive:1143 false_negative:778 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.100 precision:0.979 recall:0.911 true_negative_rate:0.481 true_positive:33231 true_negative:668 false_positive:722 false_negative:3234 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.150 precision:0.987 recall:0.779 true_negative_rate:0.724 true_positive:28405 true_negative:1007 false_positive:383 false_negative:8060 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.200 precision:0.993 recall:0.618 true_negative_rate:0.886 true_positive:22535 true_negative:1232 false_positive:158 false_negative:13930 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.483 true_negative_rate:0.967 true_positive:17619 true_negative:1344 false_positive:46 false_negative:18846 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.374 true_negative_rate:0.991 true_positive:13655 true_negative:1377 false_positive:13 false_negative:22810 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.281 true_negative_rate:0.999 true_positive:10229 true_negative:1388 false_positive:2 false_negative:26236 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.199 true_negative_rate:0.999 true_positive:7247 true_negative:1389 false_positive:1 false_negative:29218 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5159 true_negative:1390 false_positive:0 false_negative:31306 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:3545 true_negative:1390 false_positive:0 false_negative:32920 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2401 true_negative:1390 false_positive:0 false_negative:34064 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:1421 true_negative:1390 false_positive:0 false_negative:35044 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:675 true_negative:1390 false_positive:0 false_negative:35790 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:272 true_negative:1390 false_positive:0 false_negative:36193 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:128 true_negative:1390 false_positive:0 false_negative:36337 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:57 true_negative:1390 false_positive:0 false_negative:36408 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:1390 false_positive:0 false_negative:36435 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:18 true_negative:1390 false_positive:0 false_negative:36447 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:1390 false_positive:0 false_negative:36457 
fr079_ocount_20_osize_14_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1390 false_positive:0 false_negative:36464 
