edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.000 precision:0.412 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:63544 false_negative:0 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.050 precision:0.370 recall:0.776 true_negative_rate:0.071 true_positive:34608 true_negative:4519 false_positive:59025 false_negative:9979 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.100 precision:0.371 recall:0.533 true_negative_rate:0.367 true_positive:23745 true_negative:23328 false_positive:40216 false_negative:20842 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.150 precision:0.565 recall:0.353 true_negative_rate:0.809 true_positive:15739 true_negative:51413 false_positive:12131 false_negative:28848 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.200 precision:0.878 recall:0.249 true_negative_rate:0.976 true_positive:11107 true_negative:61994 false_positive:1550 false_negative:33480 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.250 precision:0.945 recall:0.182 true_negative_rate:0.993 true_positive:8132 true_negative:63069 false_positive:475 false_negative:36455 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.300 precision:0.977 recall:0.141 true_negative_rate:0.998 true_positive:6278 true_negative:63397 false_positive:147 false_negative:38309 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.111 true_negative_rate:1.000 true_positive:4956 true_negative:63534 false_positive:10 false_negative:39631 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:4010 true_negative:63543 false_positive:1 false_negative:40577 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3649 true_negative:63544 false_positive:0 false_negative:40938 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3394 true_negative:63544 false_positive:0 false_negative:41193 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3133 true_negative:63544 false_positive:0 false_negative:41454 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3017 true_negative:63544 false_positive:0 false_negative:41570 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2740 true_negative:63544 false_positive:0 false_negative:41847 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:1173 true_negative:63544 false_positive:0 false_negative:43414 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:434 true_negative:63544 false_positive:0 false_negative:44153 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:101 true_negative:63544 false_positive:0 false_negative:44486 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:63544 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:63544 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:63544 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_36_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:63544 false_positive:0 false_negative:44586 
