fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.000 precision:0.969 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1115 false_negative:0 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.050 precision:0.976 recall:0.937 true_negative_rate:0.282 true_positive:32626 true_negative:314 false_positive:801 false_negative:2205 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.100 precision:0.985 recall:0.787 true_negative_rate:0.626 true_positive:27415 true_negative:698 false_positive:417 false_negative:7416 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.150 precision:0.991 recall:0.606 true_negative_rate:0.821 true_positive:21121 true_negative:915 false_positive:200 false_negative:13710 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.200 precision:0.995 recall:0.472 true_negative_rate:0.922 true_positive:16447 true_negative:1028 false_positive:87 false_negative:18384 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.390 true_negative_rate:0.964 true_positive:13598 true_negative:1075 false_positive:40 false_negative:21233 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.328 true_negative_rate:0.981 true_positive:11420 true_negative:1094 false_positive:21 false_negative:23411 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.271 true_negative_rate:0.987 true_positive:9433 true_negative:1100 false_positive:15 false_negative:25398 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.226 true_negative_rate:0.996 true_positive:7859 true_negative:1110 false_positive:5 false_negative:26972 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.186 true_negative_rate:0.999 true_positive:6482 true_negative:1114 false_positive:1 false_negative:28349 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.146 true_negative_rate:0.999 true_positive:5077 true_negative:1114 false_positive:1 false_negative:29754 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3931 true_negative:1115 false_positive:0 false_negative:30900 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.079 true_negative_rate:1.000 true_positive:2765 true_negative:1115 false_positive:0 false_negative:32066 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1791 true_negative:1115 false_positive:0 false_negative:33040 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1289 true_negative:1115 false_positive:0 false_negative:33542 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:990 true_negative:1115 false_positive:0 false_negative:33841 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:694 true_negative:1115 false_positive:0 false_negative:34137 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:228 true_negative:1115 false_positive:0 false_negative:34603 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:61 true_negative:1115 false_positive:0 false_negative:34770 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:1115 false_positive:0 false_negative:34816 
fhw_ocount_100_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1115 false_positive:0 false_negative:34830 
