fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.996 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:127 false_negative:0 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.936 true_negative_rate:0.441 true_positive:32608 true_negative:56 false_positive:71 false_negative:2223 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.782 true_negative_rate:0.843 true_positive:27249 true_negative:107 false_positive:20 false_negative:7582 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.600 true_negative_rate:0.984 true_positive:20889 true_negative:125 false_positive:2 false_negative:13942 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.469 true_negative_rate:1.000 true_positive:16332 true_negative:127 false_positive:0 false_negative:18499 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.391 true_negative_rate:1.000 true_positive:13603 true_negative:127 false_positive:0 false_negative:21228 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.329 true_negative_rate:1.000 true_positive:11447 true_negative:127 false_positive:0 false_negative:23384 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.274 true_negative_rate:1.000 true_positive:9542 true_negative:127 false_positive:0 false_negative:25289 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.228 true_negative_rate:1.000 true_positive:7956 true_negative:127 false_positive:0 false_negative:26875 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:6531 true_negative:127 false_positive:0 false_negative:28300 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:5070 true_negative:127 false_positive:0 false_negative:29761 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3925 true_negative:127 false_positive:0 false_negative:30906 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:2779 true_negative:127 false_positive:0 false_negative:32052 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1773 true_negative:127 false_positive:0 false_negative:33058 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1295 true_negative:127 false_positive:0 false_negative:33536 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:990 true_negative:127 false_positive:0 false_negative:33841 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:705 true_negative:127 false_positive:0 false_negative:34126 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:264 true_negative:127 false_positive:0 false_negative:34567 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:65 true_negative:127 false_positive:0 false_negative:34766 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:127 false_positive:0 false_negative:34816 
fhw_ocount_20_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:127 false_positive:0 false_negative:34830 
