fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.985 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:224 false_negative:0 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.997 recall:0.921 true_negative_rate:0.844 true_positive:13721 true_negative:189 false_positive:35 false_negative:1172 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.800 true_negative_rate:0.920 true_positive:11911 true_negative:206 false_positive:18 false_negative:2982 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.663 true_negative_rate:0.933 true_positive:9874 true_negative:209 false_positive:15 false_negative:5019 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.551 true_negative_rate:0.951 true_positive:8203 true_negative:213 false_positive:11 false_negative:6690 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.478 true_negative_rate:0.964 true_positive:7117 true_negative:216 false_positive:8 false_negative:7776 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.418 true_negative_rate:0.973 true_positive:6223 true_negative:218 false_positive:6 false_negative:8670 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.378 true_negative_rate:0.982 true_positive:5634 true_negative:220 false_positive:4 false_negative:9259 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.333 true_negative_rate:0.987 true_positive:4953 true_negative:221 false_positive:3 false_negative:9940 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4306 true_negative:224 false_positive:0 false_negative:10587 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.258 true_negative_rate:1.000 true_positive:3845 true_negative:224 false_positive:0 false_negative:11048 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3351 true_negative:224 false_positive:0 false_negative:11542 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.195 true_negative_rate:1.000 true_positive:2908 true_negative:224 false_positive:0 false_negative:11985 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2300 true_negative:224 false_positive:0 false_negative:12593 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1781 true_negative:224 false_positive:0 false_negative:13112 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1340 true_negative:224 false_positive:0 false_negative:13553 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:900 true_negative:224 false_positive:0 false_negative:13993 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:425 true_negative:224 false_positive:0 false_negative:14468 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:147 true_negative:224 false_positive:0 false_negative:14746 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:224 false_positive:0 false_negative:14859 
fr101_ocount_60_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:224 false_positive:0 false_negative:14892 
