aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.000 precision:0.983 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:662 false_negative:0 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.050 precision:0.995 recall:0.858 true_negative_rate:0.755 true_positive:32426 true_negative:500 false_positive:162 false_negative:5369 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.100 precision:0.997 recall:0.720 true_negative_rate:0.888 true_positive:27231 true_negative:588 false_positive:74 false_negative:10564 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.970 true_positive:23406 true_negative:642 false_positive:20 false_negative:14389 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.988 true_positive:20399 true_negative:654 false_positive:8 false_negative:17396 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.991 true_positive:17960 true_negative:656 false_positive:6 false_negative:19835 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.997 true_positive:15879 true_negative:660 false_positive:2 false_negative:21916 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13502 true_negative:662 false_positive:0 false_negative:24293 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10828 true_negative:662 false_positive:0 false_negative:26967 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8700 true_negative:662 false_positive:0 false_negative:29095 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6947 true_negative:662 false_positive:0 false_negative:30848 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5308 true_negative:662 false_positive:0 false_negative:32487 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3782 true_negative:662 false_positive:0 false_negative:34013 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2539 true_negative:662 false_positive:0 false_negative:35256 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1303 true_negative:662 false_positive:0 false_negative:36492 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:500 true_negative:662 false_positive:0 false_negative:37295 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:64 true_negative:662 false_positive:0 false_negative:37731 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:39 true_negative:662 false_positive:0 false_negative:37756 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:662 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:662 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_5_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:662 false_positive:0 false_negative:37794 
