edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.000 precision:0.969 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:1435 false_negative:0 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.050 precision:0.997 recall:0.703 true_negative_rate:0.926 true_positive:31327 true_negative:1329 false_positive:106 false_negative:13260 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.442 true_negative_rate:0.985 true_positive:19702 true_negative:1414 false_positive:21 false_negative:24885 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:0.997 true_positive:13524 true_negative:1430 false_positive:5 false_negative:31063 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:0.997 true_positive:9659 true_negative:1431 false_positive:4 false_negative:34928 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:0.998 true_positive:7387 true_negative:1432 false_positive:3 false_negative:37200 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:0.999 true_positive:5717 true_negative:1434 false_positive:1 false_negative:38870 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4864 true_negative:1435 false_positive:0 false_negative:39723 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3951 true_negative:1435 false_positive:0 false_negative:40636 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:1435 false_positive:0 false_negative:40966 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3320 true_negative:1435 false_positive:0 false_negative:41267 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:1435 false_positive:0 false_negative:41478 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3051 true_negative:1435 false_positive:0 false_negative:41536 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2697 true_negative:1435 false_positive:0 false_negative:41890 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:671 true_negative:1435 false_positive:0 false_negative:43916 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:400 true_negative:1435 false_positive:0 false_negative:44187 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:1435 false_positive:0 false_negative:44580 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1435 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1435 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1435 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1435 false_positive:0 false_negative:44586 
