fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.904 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1575 false_negative:0 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.927 recall:0.924 true_negative_rate:0.307 true_positive:13768 true_negative:483 false_positive:1092 false_negative:1125 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.985 recall:0.806 true_negative_rate:0.888 true_positive:12002 true_negative:1398 false_positive:177 false_negative:2891 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.663 true_negative_rate:0.985 true_positive:9878 true_negative:1551 false_positive:24 false_negative:5015 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.552 true_negative_rate:0.988 true_positive:8217 true_negative:1556 false_positive:19 false_negative:6676 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.479 true_negative_rate:0.991 true_positive:7138 true_negative:1561 false_positive:14 false_negative:7755 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.997 true_positive:6277 true_negative:1571 false_positive:4 false_negative:8616 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.380 true_negative_rate:1.000 true_positive:5660 true_negative:1575 false_positive:0 false_negative:9233 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.335 true_negative_rate:1.000 true_positive:4985 true_negative:1575 false_positive:0 false_negative:9908 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.291 true_negative_rate:1.000 true_positive:4330 true_negative:1575 false_positive:0 false_negative:10563 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.259 true_negative_rate:1.000 true_positive:3860 true_negative:1575 false_positive:0 false_negative:11033 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:3376 true_negative:1575 false_positive:0 false_negative:11517 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.196 true_negative_rate:1.000 true_positive:2926 true_negative:1575 false_positive:0 false_negative:11967 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.158 true_negative_rate:1.000 true_positive:2359 true_negative:1575 false_positive:0 false_negative:12534 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.122 true_negative_rate:1.000 true_positive:1821 true_negative:1575 false_positive:0 false_negative:13072 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:1375 true_negative:1575 false_positive:0 false_negative:13518 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:939 true_negative:1575 false_positive:0 false_negative:13954 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:452 true_negative:1575 false_positive:0 false_negative:14441 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:157 true_negative:1575 false_positive:0 false_negative:14736 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:40 true_negative:1575 false_positive:0 false_negative:14853 
fr101_ocount_60_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1575 false_positive:0 false_negative:14892 
