edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.000 precision:0.445 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:55581 false_negative:0 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.050 precision:0.396 recall:0.772 true_negative_rate:0.054 true_positive:34443 true_negative:2998 false_positive:52583 false_negative:10144 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.100 precision:0.423 recall:0.511 true_negative_rate:0.440 true_positive:22781 true_negative:24483 false_positive:31098 false_negative:21806 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.150 precision:0.684 recall:0.358 true_negative_rate:0.867 true_positive:15970 true_negative:48198 false_positive:7383 false_negative:28617 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.200 precision:0.840 recall:0.247 true_negative_rate:0.962 true_positive:10992 true_negative:53487 false_positive:2094 false_negative:33595 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.250 precision:0.914 recall:0.188 true_negative_rate:0.986 true_positive:8365 true_negative:54791 false_positive:790 false_negative:36222 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.300 precision:0.964 recall:0.139 true_negative_rate:0.996 true_positive:6176 true_negative:55350 false_positive:231 false_negative:38411 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.350 precision:0.990 recall:0.114 true_negative_rate:0.999 true_positive:5088 true_negative:55530 false_positive:51 false_negative:39499 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.093 true_negative_rate:1.000 true_positive:4145 true_negative:55580 false_positive:1 false_negative:40442 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3659 true_negative:55581 false_positive:0 false_negative:40928 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3312 true_negative:55581 false_positive:0 false_negative:41275 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:3153 true_negative:55581 false_positive:0 false_negative:41434 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2959 true_negative:55581 false_positive:0 false_negative:41628 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2718 true_negative:55581 false_positive:0 false_negative:41869 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:928 true_negative:55581 false_positive:0 false_negative:43659 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:395 true_negative:55581 false_positive:0 false_negative:44192 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:88 true_negative:55581 false_positive:0 false_negative:44499 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:55581 false_positive:0 false_negative:44573 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:55581 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:55581 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_36_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:55581 false_positive:0 false_negative:44586 
