fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.940 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:2233 false_negative:0 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.959 recall:0.939 true_negative_rate:0.379 true_positive:32704 true_negative:847 false_positive:1386 false_negative:2127 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.976 recall:0.790 true_negative_rate:0.703 true_positive:27514 true_negative:1570 false_positive:663 false_negative:7317 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.988 recall:0.601 true_negative_rate:0.886 true_positive:20932 true_negative:1979 false_positive:254 false_negative:13899 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.995 recall:0.468 true_negative_rate:0.966 true_positive:16292 true_negative:2158 false_positive:75 false_negative:18539 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.390 true_negative_rate:0.987 true_positive:13577 true_negative:2204 false_positive:29 false_negative:21254 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.327 true_negative_rate:0.992 true_positive:11406 true_negative:2215 false_positive:18 false_negative:23425 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.273 true_negative_rate:0.999 true_positive:9507 true_negative:2230 false_positive:3 false_negative:25324 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.227 true_negative_rate:1.000 true_positive:7898 true_negative:2232 false_positive:1 false_negative:26933 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6417 true_negative:2233 false_positive:0 false_negative:28414 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4983 true_negative:2233 false_positive:0 false_negative:29848 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3861 true_negative:2233 false_positive:0 false_negative:30970 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2694 true_negative:2233 false_positive:0 false_negative:32137 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1738 true_negative:2233 false_positive:0 false_negative:33093 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1275 true_negative:2233 false_positive:0 false_negative:33556 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:990 true_negative:2233 false_positive:0 false_negative:33841 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:657 true_negative:2233 false_positive:0 false_negative:34174 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:216 true_negative:2233 false_positive:0 false_negative:34615 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:2233 false_positive:0 false_negative:34771 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:2233 false_positive:0 false_negative:34818 
fhw_ocount_180_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2233 false_positive:0 false_negative:34830 
