fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.985 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:223 false_negative:0 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.922 true_negative_rate:0.857 true_positive:13727 true_negative:191 false_positive:32 false_negative:1166 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.799 true_negative_rate:0.960 true_positive:11901 true_negative:214 false_positive:9 false_negative:2992 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.662 true_negative_rate:0.973 true_positive:9866 true_negative:217 false_positive:6 false_negative:5027 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.551 true_negative_rate:0.982 true_positive:8208 true_negative:219 false_positive:4 false_negative:6685 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.478 true_negative_rate:0.991 true_positive:7123 true_negative:221 false_positive:2 false_negative:7770 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:1.000 true_positive:6226 true_negative:223 false_positive:0 false_negative:8667 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:1.000 true_positive:5629 true_negative:223 false_positive:0 false_negative:9264 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.332 true_negative_rate:1.000 true_positive:4949 true_negative:223 false_positive:0 false_negative:9944 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.290 true_negative_rate:1.000 true_positive:4317 true_negative:223 false_positive:0 false_negative:10576 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.259 true_negative_rate:1.000 true_positive:3850 true_negative:223 false_positive:0 false_negative:11043 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3351 true_negative:223 false_positive:0 false_negative:11542 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.195 true_negative_rate:1.000 true_positive:2899 true_negative:223 false_positive:0 false_negative:11994 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2303 true_negative:223 false_positive:0 false_negative:12590 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1789 true_negative:223 false_positive:0 false_negative:13104 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:1349 true_negative:223 false_positive:0 false_negative:13544 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:901 true_negative:223 false_positive:0 false_negative:13992 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:422 true_negative:223 false_positive:0 false_negative:14471 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:145 true_negative:223 false_positive:0 false_negative:14748 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:223 false_positive:0 false_negative:14859 
fr101_ocount_100_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:223 false_positive:0 false_negative:14892 
