aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.000 precision:0.841 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:7143 false_negative:0 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.050 precision:0.832 recall:0.872 true_negative_rate:0.068 true_positive:32949 true_negative:489 false_positive:6654 false_negative:4846 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.100 precision:0.889 recall:0.735 true_negative_rate:0.516 true_positive:27776 true_negative:3686 false_positive:3457 false_negative:10019 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.150 precision:0.970 recall:0.624 true_negative_rate:0.899 true_positive:23586 true_negative:6424 false_positive:719 false_negative:14209 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.200 precision:0.989 recall:0.546 true_negative_rate:0.969 true_positive:20636 true_negative:6918 false_positive:225 false_negative:17159 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.478 true_negative_rate:0.992 true_positive:18069 true_negative:7089 false_positive:54 false_negative:19726 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.422 true_negative_rate:0.997 true_positive:15938 true_negative:7119 false_positive:24 false_negative:21857 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.359 true_negative_rate:0.997 true_positive:13582 true_negative:7123 false_positive:20 false_negative:24213 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.290 true_negative_rate:1.000 true_positive:10949 true_negative:7140 false_positive:3 false_negative:26846 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.232 true_negative_rate:1.000 true_positive:8767 true_negative:7142 false_positive:1 false_negative:29028 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6998 true_negative:7143 false_positive:0 false_negative:30797 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:5393 true_negative:7143 false_positive:0 false_negative:32402 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3774 true_negative:7143 false_positive:0 false_negative:34021 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2514 true_negative:7143 false_positive:0 false_negative:35281 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1385 true_negative:7143 false_positive:0 false_negative:36410 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:592 true_negative:7143 false_positive:0 false_negative:37203 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:117 true_negative:7143 false_positive:0 false_negative:37678 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:7143 false_positive:0 false_negative:37761 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:7143 false_positive:0 false_negative:37771 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:7143 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_19_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:7143 false_positive:0 false_negative:37794 
