edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.000 precision:0.617 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:27717 false_negative:0 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.050 precision:0.592 recall:0.740 true_negative_rate:0.180 true_positive:32978 true_negative:4982 false_positive:22735 false_negative:11609 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.100 precision:0.737 recall:0.475 true_negative_rate:0.727 true_positive:21182 true_negative:20149 false_positive:7568 false_negative:23405 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.150 precision:0.915 recall:0.306 true_negative_rate:0.954 true_positive:13625 true_negative:26445 false_positive:1272 false_negative:30962 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.200 precision:0.991 recall:0.219 true_negative_rate:0.997 true_positive:9768 true_negative:27626 false_positive:91 false_negative:34819 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.165 true_negative_rate:0.999 true_positive:7340 true_negative:27686 false_positive:31 false_negative:37247 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.131 true_negative_rate:0.999 true_positive:5825 true_negative:27701 false_positive:16 false_negative:38762 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.108 true_negative_rate:1.000 true_positive:4795 true_negative:27717 false_positive:0 false_negative:39792 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3962 true_negative:27717 false_positive:0 false_negative:40625 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3629 true_negative:27717 false_positive:0 false_negative:40958 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3292 true_negative:27717 false_positive:0 false_negative:41295 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3116 true_negative:27717 false_positive:0 false_negative:41471 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3012 true_negative:27717 false_positive:0 false_negative:41575 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2734 true_negative:27717 false_positive:0 false_negative:41853 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:832 true_negative:27717 false_positive:0 false_negative:43755 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:393 true_negative:27717 false_positive:0 false_negative:44194 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:27717 false_positive:0 false_negative:44559 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27717 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27717 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27717 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_26_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:27717 false_positive:0 false_negative:44586 
