aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.000 precision:0.682 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:17656 false_negative:0 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.050 precision:0.656 recall:0.875 true_negative_rate:0.019 true_positive:33059 true_negative:342 false_positive:17314 false_negative:4736 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.100 precision:0.640 recall:0.740 true_negative_rate:0.110 true_positive:27960 true_negative:1948 false_positive:15708 false_negative:9835 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.150 precision:0.695 recall:0.640 true_negative_rate:0.399 true_positive:24179 true_negative:7040 false_positive:10616 false_negative:13616 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.200 precision:0.876 recall:0.558 true_negative_rate:0.831 true_positive:21089 true_negative:14678 false_positive:2978 false_negative:16706 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.250 precision:0.959 recall:0.479 true_negative_rate:0.956 true_positive:18120 true_negative:16885 false_positive:771 false_negative:19675 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.300 precision:0.988 recall:0.423 true_negative_rate:0.989 true_positive:15987 true_negative:17462 false_positive:194 false_negative:21808 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.362 true_negative_rate:0.998 true_positive:13685 true_negative:17625 false_positive:31 false_negative:24110 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.295 true_negative_rate:0.999 true_positive:11155 true_negative:17630 false_positive:26 false_negative:26640 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.450 precision:0.997 recall:0.238 true_negative_rate:0.999 true_positive:8994 true_negative:17630 false_positive:26 false_negative:28801 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.500 precision:0.997 recall:0.186 true_negative_rate:0.999 true_positive:7039 true_negative:17632 false_positive:24 false_negative:30756 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.550 precision:0.999 recall:0.144 true_negative_rate:1.000 true_positive:5440 true_negative:17649 false_positive:7 false_negative:32355 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.600 precision:0.998 recall:0.104 true_negative_rate:1.000 true_positive:3935 true_negative:17649 false_positive:7 false_negative:33860 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.650 precision:0.998 recall:0.070 true_negative_rate:1.000 true_positive:2654 true_negative:17650 false_positive:6 false_negative:35141 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:1477 true_negative:17656 false_positive:0 false_negative:36318 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:575 true_negative:17656 false_positive:0 false_negative:37220 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:110 true_negative:17656 false_positive:0 false_negative:37685 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:38 true_negative:17656 false_positive:0 false_negative:37757 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:17656 false_positive:0 false_negative:37771 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:17656 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_39_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:17656 false_positive:0 false_negative:37794 
