csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.969 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:531 false_negative:0 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.983 recall:0.967 true_negative_rate:0.480 true_positive:16308 true_negative:255 false_positive:276 false_negative:549 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.994 recall:0.869 true_negative_rate:0.821 true_positive:14646 true_negative:436 false_positive:95 false_negative:2211 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.693 true_negative_rate:0.930 true_positive:11675 true_negative:494 false_positive:37 false_negative:5182 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.503 true_negative_rate:0.974 true_positive:8487 true_negative:517 false_positive:14 false_negative:8370 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.362 true_negative_rate:0.987 true_positive:6098 true_negative:524 false_positive:7 false_negative:10759 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.266 true_negative_rate:0.994 true_positive:4477 true_negative:528 false_positive:3 false_negative:12380 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.201 true_negative_rate:0.996 true_positive:3382 true_negative:529 false_positive:2 false_negative:13475 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.146 true_negative_rate:0.996 true_positive:2466 true_negative:529 false_positive:2 false_negative:14391 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1734 true_negative:531 false_positive:0 false_negative:15123 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:1096 true_negative:531 false_positive:0 false_negative:15761 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:666 true_negative:531 false_positive:0 false_negative:16191 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:372 true_negative:531 false_positive:0 false_negative:16485 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:153 true_negative:531 false_positive:0 false_negative:16704 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:58 true_negative:531 false_positive:0 false_negative:16799 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:531 false_positive:0 false_negative:16832 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:531 false_positive:0 false_negative:16836 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:531 false_positive:0 false_negative:16844 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:531 false_positive:0 false_negative:16851 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:531 false_positive:0 false_negative:16854 
csail_ocount_140_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:531 false_positive:0 false_negative:16856 
