fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.000 precision:0.917 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1341 false_negative:0 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.050 precision:0.961 recall:0.920 true_negative_rate:0.591 true_positive:13698 true_negative:792 false_positive:549 false_negative:1195 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.100 precision:0.989 recall:0.798 true_negative_rate:0.900 true_positive:11882 true_negative:1207 false_positive:134 false_negative:3011 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.150 precision:0.994 recall:0.663 true_negative_rate:0.957 true_positive:9877 true_negative:1283 false_positive:58 false_negative:5016 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.200 precision:0.996 recall:0.549 true_negative_rate:0.975 true_positive:8177 true_negative:1308 false_positive:33 false_negative:6716 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.476 true_negative_rate:0.988 true_positive:7084 true_negative:1325 false_positive:16 false_negative:7809 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.417 true_negative_rate:0.999 true_positive:6203 true_negative:1339 false_positive:2 false_negative:8690 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.376 true_negative_rate:0.999 true_positive:5604 true_negative:1340 false_positive:1 false_negative:9289 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.328 true_negative_rate:0.999 true_positive:4883 true_negative:1340 false_positive:1 false_negative:10010 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:4262 true_negative:1341 false_positive:0 false_negative:10631 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.254 true_negative_rate:1.000 true_positive:3780 true_negative:1341 false_positive:0 false_negative:11113 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.221 true_negative_rate:1.000 true_positive:3287 true_negative:1341 false_positive:0 false_negative:11606 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.190 true_negative_rate:1.000 true_positive:2825 true_negative:1341 false_positive:0 false_negative:12068 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:2204 true_negative:1341 false_positive:0 false_negative:12689 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:1687 true_negative:1341 false_positive:0 false_negative:13206 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.084 true_negative_rate:1.000 true_positive:1258 true_negative:1341 false_positive:0 false_negative:13635 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.053 true_negative_rate:1.000 true_positive:788 true_negative:1341 false_positive:0 false_negative:14105 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:346 true_negative:1341 false_positive:0 false_negative:14547 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:105 true_negative:1341 false_positive:0 false_negative:14788 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:25 true_negative:1341 false_positive:0 false_negative:14868 
fr101_ocount_120_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1341 false_positive:0 false_negative:14892 
