aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.000 precision:0.990 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:374 false_negative:0 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.050 precision:0.999 recall:0.857 true_negative_rate:0.906 true_positive:32391 true_negative:339 false_positive:35 false_negative:5404 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.100 precision:1.000 recall:0.717 true_negative_rate:0.989 true_positive:27107 true_negative:370 false_positive:4 false_negative:10688 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.618 true_negative_rate:0.992 true_positive:23362 true_negative:371 false_positive:3 false_negative:14433 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.997 true_positive:20398 true_negative:373 false_positive:1 false_negative:17397 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:17954 true_negative:374 false_positive:0 false_negative:19841 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:1.000 true_positive:15884 true_negative:374 false_positive:0 false_negative:21911 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13492 true_negative:374 false_positive:0 false_negative:24303 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:1.000 true_positive:10813 true_negative:374 false_positive:0 false_negative:26982 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8701 true_negative:374 false_positive:0 false_negative:29094 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6950 true_negative:374 false_positive:0 false_negative:30845 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5310 true_negative:374 false_positive:0 false_negative:32485 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3763 true_negative:374 false_positive:0 false_negative:34032 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2523 true_negative:374 false_positive:0 false_negative:35272 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1300 true_negative:374 false_positive:0 false_negative:36495 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:505 true_negative:374 false_positive:0 false_negative:37290 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:374 false_positive:0 false_negative:37735 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:374 false_positive:0 false_negative:37760 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:374 false_positive:0 false_negative:37770 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:374 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_4_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:374 false_positive:0 false_negative:37794 
