fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.000 precision:0.998 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:71 false_negative:0 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.050 precision:0.999 recall:0.975 true_negative_rate:0.437 true_positive:35559 true_negative:31 false_positive:40 false_negative:906 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.902 true_negative_rate:0.704 true_positive:32887 true_negative:50 false_positive:21 false_negative:3578 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.767 true_negative_rate:0.831 true_positive:27951 true_negative:59 false_positive:12 false_negative:8514 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.602 true_negative_rate:0.930 true_positive:21937 true_negative:66 false_positive:5 false_negative:14528 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.944 true_positive:17333 true_negative:67 false_positive:4 false_negative:19132 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.366 true_negative_rate:0.958 true_positive:13348 true_negative:68 false_positive:3 false_negative:23117 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.270 true_negative_rate:1.000 true_positive:9828 true_negative:71 false_positive:0 false_negative:26637 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:6998 true_negative:71 false_positive:0 false_negative:29467 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.132 true_negative_rate:1.000 true_positive:4814 true_negative:71 false_positive:0 false_negative:31651 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3195 true_negative:71 false_positive:0 false_negative:33270 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:2056 true_negative:71 false_positive:0 false_negative:34409 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1095 true_negative:71 false_positive:0 false_negative:35370 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:473 true_negative:71 false_positive:0 false_negative:35992 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:198 true_negative:71 false_positive:0 false_negative:36267 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:102 true_negative:71 false_positive:0 false_negative:36363 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:71 false_positive:0 false_negative:36417 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:71 false_positive:0 false_negative:36441 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:71 false_positive:0 false_negative:36453 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:71 false_positive:0 false_negative:36458 
fr079_ocount_20_osize_3_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:71 false_positive:0 false_negative:36464 
