aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.000 precision:0.919 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:3316 false_negative:0 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.050 precision:0.969 recall:0.862 true_negative_rate:0.687 true_positive:32598 true_negative:2277 false_positive:1039 false_negative:5197 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.100 precision:0.993 recall:0.723 true_negative_rate:0.945 true_positive:27341 true_negative:3132 false_positive:184 false_negative:10454 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.621 true_negative_rate:0.981 true_positive:23462 true_negative:3252 false_positive:64 false_negative:14333 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.542 true_negative_rate:0.992 true_positive:20485 true_negative:3288 false_positive:28 false_negative:17310 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.996 true_positive:18005 true_negative:3304 false_positive:12 false_negative:19790 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.422 true_negative_rate:1.000 true_positive:15942 true_negative:3315 false_positive:1 false_negative:21853 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:1.000 true_positive:13538 true_negative:3316 false_positive:0 false_negative:24257 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:10897 true_negative:3316 false_positive:0 false_negative:26898 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8722 true_negative:3316 false_positive:0 false_negative:29073 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6988 true_negative:3316 false_positive:0 false_negative:30807 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5341 true_negative:3316 false_positive:0 false_negative:32454 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3777 true_negative:3316 false_positive:0 false_negative:34018 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2528 true_negative:3316 false_positive:0 false_negative:35267 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1309 true_negative:3316 false_positive:0 false_negative:36486 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:515 true_negative:3316 false_positive:0 false_negative:37280 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:73 true_negative:3316 false_positive:0 false_negative:37722 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:3316 false_positive:0 false_negative:37761 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:3316 false_positive:0 false_negative:37769 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3316 false_positive:0 false_negative:37783 
aces_publicb_ocount_140_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3316 false_positive:0 false_negative:37794 
