fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.000 precision:0.636 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:8512 false_negative:0 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.050 precision:0.647 recall:0.926 true_negative_rate:0.117 true_positive:13796 true_negative:997 false_positive:7515 false_negative:1097 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.100 precision:0.713 recall:0.821 true_negative_rate:0.421 true_positive:12227 true_negative:3584 false_positive:4928 false_negative:2666 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.150 precision:0.819 recall:0.692 true_negative_rate:0.732 true_positive:10305 true_negative:6234 false_positive:2278 false_negative:4588 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.200 precision:0.918 recall:0.575 true_negative_rate:0.910 true_positive:8568 true_negative:7743 false_positive:769 false_negative:6325 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.250 precision:0.964 recall:0.493 true_negative_rate:0.968 true_positive:7341 true_negative:8239 false_positive:273 false_negative:7552 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.300 precision:0.988 recall:0.435 true_negative_rate:0.991 true_positive:6475 true_negative:8436 false_positive:76 false_negative:8418 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.350 precision:0.994 recall:0.387 true_negative_rate:0.996 true_positive:5757 true_negative:8476 false_positive:36 false_negative:9136 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.336 true_negative_rate:0.998 true_positive:5001 true_negative:8497 false_positive:15 false_negative:9892 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.296 true_negative_rate:0.999 true_positive:4402 true_negative:8505 false_positive:7 false_negative:10491 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.259 true_negative_rate:1.000 true_positive:3862 true_negative:8511 false_positive:1 false_negative:11031 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3358 true_negative:8512 false_positive:0 false_negative:11535 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2887 true_negative:8512 false_positive:0 false_negative:12006 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2267 true_negative:8512 false_positive:0 false_negative:12626 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.116 true_negative_rate:1.000 true_positive:1722 true_negative:8512 false_positive:0 false_negative:13171 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:1309 true_negative:8512 false_positive:0 false_negative:13584 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:898 true_negative:8512 false_positive:0 false_negative:13995 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:488 true_negative:8512 false_positive:0 false_negative:14405 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:186 true_negative:8512 false_positive:0 false_negative:14707 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:42 true_negative:8512 false_positive:0 false_negative:14851 
fr101_ocount_140_osize_13_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8512 false_positive:0 false_negative:14892 
