fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.000 precision:0.907 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:3575 false_negative:0 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.050 precision:0.902 recall:0.936 true_negative_rate:0.011 true_positive:32613 true_negative:40 false_positive:3535 false_negative:2218 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.100 precision:0.892 recall:0.795 true_negative_rate:0.064 true_positive:27697 true_negative:228 false_positive:3347 false_negative:7134 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.150 precision:0.876 recall:0.618 true_negative_rate:0.145 true_positive:21534 true_negative:518 false_positive:3057 false_negative:13297 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.200 precision:0.871 recall:0.481 true_negative_rate:0.303 true_positive:16744 true_negative:1085 false_positive:2490 false_negative:18087 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.250 precision:0.895 recall:0.391 true_negative_rate:0.555 true_positive:13632 true_negative:1983 false_positive:1592 false_negative:21199 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.300 precision:0.927 recall:0.326 true_negative_rate:0.749 true_positive:11349 true_negative:2677 false_positive:898 false_negative:23482 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.350 precision:0.972 recall:0.272 true_negative_rate:0.924 true_positive:9462 true_negative:3305 false_positive:270 false_negative:25369 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.400 precision:0.996 recall:0.226 true_negative_rate:0.990 true_positive:7855 true_negative:3540 false_positive:35 false_negative:26976 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:0.999 true_positive:6395 true_negative:3572 false_positive:3 false_negative:28436 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:4915 true_negative:3575 false_positive:0 false_negative:29916 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:3790 true_negative:3575 false_positive:0 false_negative:31041 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:2629 true_negative:3575 false_positive:0 false_negative:32202 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1712 true_negative:3575 false_positive:0 false_negative:33119 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1294 true_negative:3575 false_positive:0 false_negative:33537 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:983 true_negative:3575 false_positive:0 false_negative:33848 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:659 true_negative:3575 false_positive:0 false_negative:34172 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:216 true_negative:3575 false_positive:0 false_negative:34615 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:56 true_negative:3575 false_positive:0 false_negative:34775 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:3575 false_positive:0 false_negative:34819 
fhw_ocount_20_osize_29_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3575 false_positive:0 false_negative:34830 
