edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.000 precision:0.625 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:26803 false_negative:0 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.050 precision:0.582 recall:0.752 true_negative_rate:0.102 true_positive:33513 true_negative:2724 false_positive:24079 false_negative:11074 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.100 precision:0.665 recall:0.501 true_negative_rate:0.580 true_positive:22335 true_negative:15554 false_positive:11249 false_negative:22252 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.150 precision:0.847 recall:0.335 true_negative_rate:0.899 true_positive:14941 true_negative:24101 false_positive:2702 false_negative:29646 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.200 precision:0.923 recall:0.235 true_negative_rate:0.968 true_positive:10467 true_negative:25932 false_positive:871 false_negative:34120 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.250 precision:0.975 recall:0.175 true_negative_rate:0.993 true_positive:7791 true_negative:26604 false_positive:199 false_negative:36796 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.300 precision:0.987 recall:0.139 true_negative_rate:0.997 true_positive:6182 true_negative:26723 false_positive:80 false_negative:38405 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.111 true_negative_rate:1.000 true_positive:4948 true_negative:26795 false_positive:8 false_negative:39639 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:3992 true_negative:26803 false_positive:0 false_negative:40595 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:26803 false_positive:0 false_negative:40968 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3344 true_negative:26803 false_positive:0 false_negative:41243 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3110 true_negative:26803 false_positive:0 false_negative:41477 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3067 true_negative:26803 false_positive:0 false_negative:41520 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2756 true_negative:26803 false_positive:0 false_negative:41831 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:891 true_negative:26803 false_positive:0 false_negative:43696 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:375 true_negative:26803 false_positive:0 false_negative:44212 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:64 true_negative:26803 false_positive:0 false_negative:44523 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26803 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26803 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26803 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_29_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:26803 false_positive:0 false_negative:44586 
