aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.000 precision:0.904 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:4014 false_negative:0 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.050 precision:0.897 recall:0.858 true_negative_rate:0.071 true_positive:32426 true_negative:286 false_positive:3728 false_negative:5369 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.100 precision:0.978 recall:0.712 true_negative_rate:0.846 true_positive:26924 true_negative:3396 false_positive:618 false_negative:10871 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.150 precision:0.994 recall:0.610 true_negative_rate:0.964 true_positive:23049 true_negative:3868 false_positive:146 false_negative:14746 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.200 precision:0.996 recall:0.531 true_negative_rate:0.979 true_positive:20051 true_negative:3931 false_positive:83 false_negative:17744 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.250 precision:0.997 recall:0.463 true_negative_rate:0.987 true_positive:17498 true_negative:3961 false_positive:53 false_negative:20297 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.410 true_negative_rate:0.989 true_positive:15487 true_negative:3971 false_positive:43 false_negative:22308 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.336 true_negative_rate:0.989 true_positive:12715 true_negative:3971 false_positive:43 false_negative:25080 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.400 precision:0.997 recall:0.268 true_negative_rate:0.993 true_positive:10145 true_negative:3985 false_positive:29 false_negative:27650 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.218 true_negative_rate:0.995 true_positive:8242 true_negative:3995 false_positive:19 false_negative:29553 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.170 true_negative_rate:1.000 true_positive:6438 true_negative:4013 false_positive:1 false_negative:31357 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.124 true_negative_rate:1.000 true_positive:4671 true_negative:4013 false_positive:1 false_negative:33124 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.083 true_negative_rate:1.000 true_positive:3142 true_negative:4014 false_positive:0 false_negative:34653 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1862 true_negative:4014 false_positive:0 false_negative:35933 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:799 true_negative:4014 false_positive:0 false_negative:36996 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:169 true_negative:4014 false_positive:0 false_negative:37626 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:4014 false_positive:0 false_negative:37750 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:29 true_negative:4014 false_positive:0 false_negative:37766 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:17 true_negative:4014 false_positive:0 false_negative:37778 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:4014 false_positive:0 false_negative:37788 
aces_publicb_ocount_40_osize_19_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4014 false_positive:0 false_negative:37794 
