edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.000 precision:0.940 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:2822 false_negative:0 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.050 precision:0.937 recall:0.706 true_negative_rate:0.250 true_positive:31492 true_negative:705 false_positive:2117 false_negative:13095 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.100 precision:0.991 recall:0.446 true_negative_rate:0.938 true_positive:19901 true_negative:2647 false_positive:175 false_negative:24686 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.303 true_negative_rate:0.994 true_positive:13509 true_negative:2805 false_positive:17 false_negative:31078 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.216 true_negative_rate:0.999 true_positive:9644 true_negative:2820 false_positive:2 false_negative:34943 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7373 true_negative:2822 false_positive:0 false_negative:37214 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5715 true_negative:2822 false_positive:0 false_negative:38872 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4855 true_negative:2822 false_positive:0 false_negative:39732 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3969 true_negative:2822 false_positive:0 false_negative:40618 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:2822 false_positive:0 false_negative:40966 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3325 true_negative:2822 false_positive:0 false_negative:41262 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3114 true_negative:2822 false_positive:0 false_negative:41473 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3058 true_negative:2822 false_positive:0 false_negative:41529 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2713 true_negative:2822 false_positive:0 false_negative:41874 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:709 true_negative:2822 false_positive:0 false_negative:43878 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:392 true_negative:2822 false_positive:0 false_negative:44195 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:2822 false_positive:0 false_negative:44581 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2822 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2822 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2822 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_23_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2822 false_positive:0 false_negative:44586 
