edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.000 precision:0.704 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:18743 false_negative:0 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.050 precision:0.720 recall:0.741 true_negative_rate:0.313 true_positive:33057 true_negative:5871 false_positive:12872 false_negative:11530 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.100 precision:0.942 recall:0.456 true_negative_rate:0.933 true_positive:20331 true_negative:17492 false_positive:1251 false_negative:24256 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.150 precision:0.981 recall:0.309 true_negative_rate:0.986 true_positive:13764 true_negative:18483 false_positive:260 false_negative:30823 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.200 precision:0.991 recall:0.218 true_negative_rate:0.995 true_positive:9725 true_negative:18656 false_positive:87 false_negative:34862 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.166 true_negative_rate:0.999 true_positive:7402 true_negative:18715 false_positive:28 false_negative:37185 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.129 true_negative_rate:0.999 true_positive:5740 true_negative:18731 false_positive:12 false_negative:38847 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4893 true_negative:18743 false_positive:0 false_negative:39694 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:4034 true_negative:18743 false_positive:0 false_negative:40553 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3645 true_negative:18743 false_positive:0 false_negative:40942 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3359 true_negative:18743 false_positive:0 false_negative:41228 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:18743 false_positive:0 false_negative:41479 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3041 true_negative:18743 false_positive:0 false_negative:41546 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2708 true_negative:18743 false_positive:0 false_negative:41879 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:759 true_negative:18743 false_positive:0 false_negative:43828 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:411 true_negative:18743 false_positive:0 false_negative:44176 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:33 true_negative:18743 false_positive:0 false_negative:44554 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18743 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18743 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18743 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_19_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:18743 false_positive:0 false_negative:44586 
