aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.000 precision:0.958 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1664 false_negative:0 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.050 precision:0.994 recall:0.860 true_negative_rate:0.877 true_positive:32522 true_negative:1459 false_positive:205 false_negative:5273 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.719 true_negative_rate:0.970 true_positive:27164 true_negative:1614 false_positive:50 false_negative:10631 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.992 true_positive:23380 true_negative:1650 false_positive:14 false_negative:14415 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.992 true_positive:20421 true_negative:1651 false_positive:13 false_negative:17374 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.996 true_positive:17970 true_negative:1657 false_positive:7 false_negative:19825 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.999 true_positive:15874 true_negative:1663 false_positive:1 false_negative:21921 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.999 true_positive:13488 true_negative:1663 false_positive:1 false_negative:24307 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.999 true_positive:10837 true_negative:1663 false_positive:1 false_negative:26958 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8718 true_negative:1663 false_positive:1 false_negative:29077 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.999 true_positive:6966 true_negative:1663 false_positive:1 false_negative:30829 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5328 true_negative:1664 false_positive:0 false_negative:32467 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3771 true_negative:1664 false_positive:0 false_negative:34024 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2523 true_negative:1664 false_positive:0 false_negative:35272 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1318 true_negative:1664 false_positive:0 false_negative:36477 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:509 true_negative:1664 false_positive:0 false_negative:37286 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:63 true_negative:1664 false_positive:0 false_negative:37732 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:1664 false_positive:0 false_negative:37760 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1664 false_positive:0 false_negative:37770 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1664 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_5_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1664 false_positive:0 false_negative:37794 
