edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.000 precision:0.509 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:42984 false_negative:0 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.050 precision:0.452 recall:0.746 true_negative_rate:0.063 true_positive:33248 true_negative:2708 false_positive:40276 false_negative:11339 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.100 precision:0.469 recall:0.512 true_negative_rate:0.398 true_positive:22838 true_negative:17117 false_positive:25867 false_negative:21749 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.150 precision:0.682 recall:0.334 true_negative_rate:0.838 true_positive:14876 true_negative:36034 false_positive:6950 false_negative:29711 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.200 precision:0.929 recall:0.231 true_negative_rate:0.982 true_positive:10306 true_negative:42197 false_positive:787 false_negative:34281 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.250 precision:0.986 recall:0.167 true_negative_rate:0.998 true_positive:7449 true_negative:42879 false_positive:105 false_negative:37138 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.300 precision:0.995 recall:0.131 true_negative_rate:0.999 true_positive:5834 true_negative:42956 false_positive:28 false_negative:38753 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4855 true_negative:42984 false_positive:0 false_negative:39732 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:4001 true_negative:42984 false_positive:0 false_negative:40586 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:3587 true_negative:42984 false_positive:0 false_negative:41000 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.073 true_negative_rate:1.000 true_positive:3265 true_negative:42984 false_positive:0 false_negative:41322 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3123 true_negative:42984 false_positive:0 false_negative:41464 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2992 true_negative:42984 false_positive:0 false_negative:41595 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2669 true_negative:42984 false_positive:0 false_negative:41918 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:801 true_negative:42984 false_positive:0 false_negative:43786 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:398 true_negative:42984 false_positive:0 false_negative:44189 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:42984 false_positive:0 false_negative:44539 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:42984 false_positive:0 false_negative:44582 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:42984 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:42984 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_36_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:42984 false_positive:0 false_negative:44586 
