fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.000 precision:0.877 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:2088 false_negative:0 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.050 precision:0.917 recall:0.920 true_negative_rate:0.404 true_positive:13700 true_negative:843 false_positive:1245 false_negative:1193 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.100 precision:0.974 recall:0.800 true_negative_rate:0.846 true_positive:11912 true_negative:1766 false_positive:322 false_negative:2981 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.150 precision:0.985 recall:0.667 true_negative_rate:0.926 true_positive:9930 true_negative:1933 false_positive:155 false_negative:4963 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.548 true_negative_rate:0.977 true_positive:8167 true_negative:2040 false_positive:48 false_negative:6726 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.468 true_negative_rate:0.992 true_positive:6975 true_negative:2071 false_positive:17 false_negative:7918 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.412 true_negative_rate:0.998 true_positive:6139 true_negative:2084 false_positive:4 false_negative:8754 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.370 true_negative_rate:1.000 true_positive:5506 true_negative:2088 false_positive:0 false_negative:9387 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.322 true_negative_rate:1.000 true_positive:4795 true_negative:2088 false_positive:0 false_negative:10098 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.280 true_negative_rate:1.000 true_positive:4164 true_negative:2088 false_positive:0 false_negative:10729 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.248 true_negative_rate:1.000 true_positive:3697 true_negative:2088 false_positive:0 false_negative:11196 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.214 true_negative_rate:1.000 true_positive:3189 true_negative:2088 false_positive:0 false_negative:11704 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.178 true_negative_rate:1.000 true_positive:2648 true_negative:2088 false_positive:0 false_negative:12245 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:2057 true_negative:2088 false_positive:0 false_negative:12836 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.105 true_negative_rate:1.000 true_positive:1559 true_negative:2088 false_positive:0 false_negative:13334 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:1129 true_negative:2088 false_positive:0 false_negative:13764 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.042 true_negative_rate:1.000 true_positive:629 true_negative:2088 false_positive:0 false_negative:14264 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:224 true_negative:2088 false_positive:0 false_negative:14669 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.005 true_negative_rate:1.000 true_positive:80 true_negative:2088 false_positive:0 false_negative:14813 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:15 true_negative:2088 false_positive:0 false_negative:14878 
fr101_ocount_140_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2088 false_positive:0 false_negative:14892 
