fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.000 precision:0.944 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:891 false_negative:0 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.050 precision:0.975 recall:0.924 true_negative_rate:0.608 true_positive:13763 true_negative:542 false_positive:349 false_negative:1130 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.100 precision:0.993 recall:0.800 true_negative_rate:0.901 true_positive:11916 true_negative:803 false_positive:88 false_negative:2977 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.150 precision:0.997 recall:0.664 true_negative_rate:0.971 true_positive:9882 true_negative:865 false_positive:26 false_negative:5011 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.550 true_negative_rate:0.988 true_positive:8198 true_negative:880 false_positive:11 false_negative:6695 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.478 true_negative_rate:0.991 true_positive:7112 true_negative:883 false_positive:8 false_negative:7781 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.417 true_negative_rate:0.993 true_positive:6211 true_negative:885 false_positive:6 false_negative:8682 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.377 true_negative_rate:1.000 true_positive:5619 true_negative:891 false_positive:0 false_negative:9274 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.330 true_negative_rate:1.000 true_positive:4911 true_negative:891 false_positive:0 false_negative:9982 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:4288 true_negative:891 false_positive:0 false_negative:10605 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3822 true_negative:891 false_positive:0 false_negative:11071 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3331 true_negative:891 false_positive:0 false_negative:11562 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2866 true_negative:891 false_positive:0 false_negative:12027 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2263 true_negative:891 false_positive:0 false_negative:12630 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.117 true_negative_rate:1.000 true_positive:1744 true_negative:891 false_positive:0 false_negative:13149 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:1316 true_negative:891 false_positive:0 false_negative:13577 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:870 true_negative:891 false_positive:0 false_negative:14023 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:394 true_negative:891 false_positive:0 false_negative:14499 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:133 true_negative:891 false_positive:0 false_negative:14760 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:33 true_negative:891 false_positive:0 false_negative:14860 
fr101_ocount_80_osize_5_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:891 false_positive:0 false_negative:14892 
