csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.000 precision:0.924 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1386 false_negative:0 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.050 precision:0.923 recall:0.977 true_negative_rate:0.012 true_positive:16469 true_negative:17 false_positive:1369 false_negative:388 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.100 precision:0.921 recall:0.901 true_negative_rate:0.058 true_positive:15189 true_negative:80 false_positive:1306 false_negative:1668 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.150 precision:0.917 recall:0.755 true_negative_rate:0.174 true_positive:12732 true_negative:241 false_positive:1145 false_negative:4125 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.200 precision:0.918 recall:0.576 true_negative_rate:0.374 true_positive:9712 true_negative:519 false_positive:867 false_negative:7145 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.250 precision:0.936 recall:0.415 true_negative_rate:0.657 true_positive:7004 true_negative:911 false_positive:475 false_negative:9853 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.300 precision:0.974 recall:0.302 true_negative_rate:0.903 true_positive:5099 true_negative:1252 false_positive:134 false_negative:11758 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.350 precision:0.997 recall:0.223 true_negative_rate:0.992 true_positive:3761 true_negative:1375 false_positive:11 false_negative:13096 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.160 true_negative_rate:1.000 true_positive:2697 true_negative:1386 false_positive:0 false_negative:14160 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.106 true_negative_rate:1.000 true_positive:1788 true_negative:1386 false_positive:0 false_negative:15069 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:1143 true_negative:1386 false_positive:0 false_negative:15714 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:677 true_negative:1386 false_positive:0 false_negative:16180 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:391 true_negative:1386 false_positive:0 false_negative:16466 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:183 true_negative:1386 false_positive:0 false_negative:16674 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:66 true_negative:1386 false_positive:0 false_negative:16791 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:1386 false_positive:0 false_negative:16829 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:1386 false_positive:0 false_negative:16837 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:1386 false_positive:0 false_negative:16845 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1386 false_positive:0 false_negative:16851 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1386 false_positive:0 false_negative:16854 
csail_ocount_20_osize_13_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1386 false_positive:0 false_negative:16856 
