fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.991 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:302 false_negative:0 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.995 recall:0.935 true_negative_rate:0.411 true_positive:32565 true_negative:124 false_positive:178 false_negative:2266 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.996 recall:0.779 true_negative_rate:0.642 true_positive:27128 true_negative:194 false_positive:108 false_negative:7703 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.596 true_negative_rate:0.821 true_positive:20746 true_negative:248 false_positive:54 false_negative:14085 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.464 true_negative_rate:0.927 true_positive:16175 true_negative:280 false_positive:22 false_negative:18656 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.388 true_negative_rate:0.980 true_positive:13521 true_negative:296 false_positive:6 false_negative:21310 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:1.000 true_positive:11356 true_negative:302 false_positive:0 false_negative:23475 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.271 true_negative_rate:1.000 true_positive:9444 true_negative:302 false_positive:0 false_negative:25387 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:7874 true_negative:302 false_positive:0 false_negative:26957 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6415 true_negative:302 false_positive:0 false_negative:28416 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4980 true_negative:302 false_positive:0 false_negative:29851 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3834 true_negative:302 false_positive:0 false_negative:30997 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:2652 true_negative:302 false_positive:0 false_negative:32179 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1706 true_negative:302 false_positive:0 false_negative:33125 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1246 true_negative:302 false_positive:0 false_negative:33585 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:969 true_negative:302 false_positive:0 false_negative:33862 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:667 true_negative:302 false_positive:0 false_negative:34164 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:212 true_negative:302 false_positive:0 false_negative:34619 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:50 true_negative:302 false_positive:0 false_negative:34781 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:302 false_positive:0 false_negative:34818 
fhw_ocount_20_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:302 false_positive:0 false_negative:34830 
