fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.989 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:370 false_negative:0 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.995 recall:0.934 true_negative_rate:0.541 true_positive:32542 true_negative:200 false_positive:170 false_negative:2289 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.780 true_negative_rate:0.830 true_positive:27166 true_negative:307 false_positive:63 false_negative:7665 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.593 true_negative_rate:0.935 true_positive:20671 true_negative:346 false_positive:24 false_negative:14160 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.463 true_negative_rate:0.976 true_positive:16135 true_negative:361 false_positive:9 false_negative:18696 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.386 true_negative_rate:1.000 true_positive:13453 true_negative:370 false_positive:0 false_negative:21378 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.325 true_negative_rate:1.000 true_positive:11337 true_negative:370 false_positive:0 false_negative:23494 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.271 true_negative_rate:1.000 true_positive:9424 true_negative:370 false_positive:0 false_negative:25407 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:7821 true_negative:370 false_positive:0 false_negative:27010 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6416 true_negative:370 false_positive:0 false_negative:28415 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4971 true_negative:370 false_positive:0 false_negative:29860 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3845 true_negative:370 false_positive:0 false_negative:30986 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2683 true_negative:370 false_positive:0 false_negative:32148 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1720 true_negative:370 false_positive:0 false_negative:33111 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1243 true_negative:370 false_positive:0 false_negative:33588 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:972 true_negative:370 false_positive:0 false_negative:33859 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:665 true_negative:370 false_positive:0 false_negative:34166 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:212 true_negative:370 false_positive:0 false_negative:34619 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:44 true_negative:370 false_positive:0 false_negative:34787 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:370 false_positive:0 false_negative:34819 
fhw_ocount_60_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:370 false_positive:0 false_negative:34830 
