edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.000 precision:0.528 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:39842 false_negative:0 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.050 precision:0.478 recall:0.746 true_negative_rate:0.089 true_positive:33266 true_negative:3552 false_positive:36290 false_negative:11321 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.100 precision:0.565 recall:0.492 true_negative_rate:0.576 true_positive:21918 true_negative:22959 false_positive:16883 false_negative:22669 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.150 precision:0.768 recall:0.336 true_negative_rate:0.886 true_positive:14974 true_negative:35311 false_positive:4531 false_negative:29613 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.200 precision:0.941 recall:0.237 true_negative_rate:0.983 true_positive:10576 true_negative:39173 false_positive:669 false_negative:34011 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.250 precision:0.985 recall:0.175 true_negative_rate:0.997 true_positive:7786 true_negative:39721 false_positive:121 false_negative:36801 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.300 precision:0.995 recall:0.136 true_negative_rate:0.999 true_positive:6046 true_negative:39813 false_positive:29 false_negative:38541 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.112 true_negative_rate:1.000 true_positive:4985 true_negative:39841 false_positive:1 false_negative:39602 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.092 true_negative_rate:1.000 true_positive:4094 true_negative:39842 false_positive:0 false_negative:40493 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3675 true_negative:39842 false_positive:0 false_negative:40912 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3338 true_negative:39842 false_positive:0 false_negative:41249 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:3150 true_negative:39842 false_positive:0 false_negative:41437 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3080 true_negative:39842 false_positive:0 false_negative:41507 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.063 true_negative_rate:1.000 true_positive:2788 true_negative:39842 false_positive:0 false_negative:41799 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:1147 true_negative:39842 false_positive:0 false_negative:43440 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:458 true_negative:39842 false_positive:0 false_negative:44129 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:39842 false_positive:0 false_negative:44538 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:39842 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:39842 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:39842 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_27_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:39842 false_positive:0 false_negative:44586 
