fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.000 precision:0.744 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:5133 false_negative:0 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.050 precision:0.784 recall:0.929 true_negative_rate:0.256 true_positive:13829 true_negative:1315 false_positive:3818 false_negative:1064 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.100 precision:0.897 recall:0.813 true_negative_rate:0.729 true_positive:12107 true_negative:3744 false_positive:1389 false_negative:2786 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.150 precision:0.955 recall:0.681 true_negative_rate:0.907 true_positive:10143 true_negative:4658 false_positive:475 false_negative:4750 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.200 precision:0.980 recall:0.565 true_negative_rate:0.966 true_positive:8411 true_negative:4961 false_positive:172 false_negative:6482 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.250 precision:0.990 recall:0.483 true_negative_rate:0.985 true_positive:7196 true_negative:5058 false_positive:75 false_negative:7697 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.300 precision:0.995 recall:0.420 true_negative_rate:0.993 true_positive:6254 true_negative:5099 false_positive:34 false_negative:8639 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.350 precision:0.996 recall:0.376 true_negative_rate:0.996 true_positive:5602 true_negative:5113 false_positive:20 false_negative:9291 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.329 true_negative_rate:0.999 true_positive:4894 true_negative:5130 false_positive:3 false_negative:9999 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4302 true_negative:5131 false_positive:2 false_negative:10591 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.256 true_negative_rate:1.000 true_positive:3816 true_negative:5131 false_positive:2 false_negative:11077 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.550 precision:0.999 recall:0.222 true_negative_rate:1.000 true_positive:3308 true_negative:5131 false_positive:2 false_negative:11585 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:2813 true_negative:5132 false_positive:1 false_negative:12080 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.148 true_negative_rate:1.000 true_positive:2208 true_negative:5132 false_positive:1 false_negative:12685 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.114 true_negative_rate:1.000 true_positive:1698 true_negative:5133 false_positive:0 false_negative:13195 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.085 true_negative_rate:1.000 true_positive:1270 true_negative:5133 false_positive:0 false_negative:13623 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:827 true_negative:5133 false_positive:0 false_negative:14066 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:411 true_negative:5133 false_positive:0 false_negative:14482 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:112 true_negative:5133 false_positive:0 false_negative:14781 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:25 true_negative:5133 false_positive:0 false_negative:14868 
fr101_ocount_180_osize_8_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5133 false_positive:0 false_negative:14892 
