edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.000 precision:0.783 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:12343 false_negative:0 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.050 precision:0.835 recall:0.725 true_negative_rate:0.483 true_positive:32341 true_negative:5960 false_positive:6383 false_negative:12246 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.100 precision:0.960 recall:0.455 true_negative_rate:0.931 true_positive:20278 true_negative:11491 false_positive:852 false_negative:24309 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.150 precision:0.985 recall:0.309 true_negative_rate:0.983 true_positive:13790 true_negative:12138 false_positive:205 false_negative:30797 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.200 precision:0.994 recall:0.218 true_negative_rate:0.995 true_positive:9732 true_negative:12281 false_positive:62 false_negative:34855 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.166 true_negative_rate:1.000 true_positive:7409 true_negative:12342 false_positive:1 false_negative:37178 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5750 true_negative:12343 false_positive:0 false_negative:38837 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4861 true_negative:12343 false_positive:0 false_negative:39726 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3961 true_negative:12343 false_positive:0 false_negative:40626 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:3588 true_negative:12343 false_positive:0 false_negative:40999 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3310 true_negative:12343 false_positive:0 false_negative:41277 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3116 true_negative:12343 false_positive:0 false_negative:41471 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3042 true_negative:12343 false_positive:0 false_negative:41545 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2694 true_negative:12343 false_positive:0 false_negative:41893 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:738 true_negative:12343 false_positive:0 false_negative:43849 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:382 true_negative:12343 false_positive:0 false_negative:44205 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:19 true_negative:12343 false_positive:0 false_negative:44568 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12343 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12343 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12343 false_positive:0 false_negative:44586 
edmonton_ocount_120_osize_16_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12343 false_positive:0 false_negative:44586 
