fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.000 precision:0.984 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:573 false_negative:0 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.050 precision:0.990 recall:0.936 true_negative_rate:0.403 true_positive:32618 true_negative:231 false_positive:342 false_negative:2213 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.100 precision:0.994 recall:0.780 true_negative_rate:0.709 true_positive:27168 true_negative:406 false_positive:167 false_negative:7663 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.596 true_negative_rate:0.855 true_positive:20749 true_negative:490 false_positive:83 false_negative:14082 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.200 precision:0.997 recall:0.465 true_negative_rate:0.921 true_positive:16210 true_negative:528 false_positive:45 false_negative:18621 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.388 true_negative_rate:0.958 true_positive:13498 true_negative:549 false_positive:24 false_negative:21333 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.327 true_negative_rate:0.979 true_positive:11382 true_negative:561 false_positive:12 false_negative:23449 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.271 true_negative_rate:0.986 true_positive:9452 true_negative:565 false_positive:8 false_negative:25379 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.225 true_negative_rate:0.990 true_positive:7854 true_negative:567 false_positive:6 false_negative:26977 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:0.995 true_positive:6456 true_negative:570 false_positive:3 false_negative:28375 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.144 true_negative_rate:0.995 true_positive:5013 true_negative:570 false_positive:3 false_negative:29818 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.111 true_negative_rate:1.000 true_positive:3858 true_negative:573 false_positive:0 false_negative:30973 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.077 true_negative_rate:1.000 true_positive:2686 true_negative:573 false_positive:0 false_negative:32145 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1702 true_negative:573 false_positive:0 false_negative:33129 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1246 true_negative:573 false_positive:0 false_negative:33585 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:971 true_negative:573 false_positive:0 false_negative:33860 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:667 true_negative:573 false_positive:0 false_negative:34164 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:222 true_negative:573 false_positive:0 false_negative:34609 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:54 true_negative:573 false_positive:0 false_negative:34777 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:573 false_positive:0 false_negative:34817 
fhw_ocount_60_osize_5_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:573 false_positive:0 false_negative:34830 
