aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.990 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:383 false_negative:0 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.999 recall:0.858 true_negative_rate:0.877 true_positive:32418 true_negative:336 false_positive:47 false_negative:5377 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.717 true_negative_rate:0.956 true_positive:27102 true_negative:366 false_positive:17 false_negative:10693 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.617 true_negative_rate:0.971 true_positive:23334 true_negative:372 false_positive:11 false_negative:14461 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.971 true_positive:20404 true_negative:372 false_positive:11 false_negative:17391 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.979 true_positive:17937 true_negative:375 false_positive:8 false_negative:19858 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.987 true_positive:15873 true_negative:378 false_positive:5 false_negative:21922 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.356 true_negative_rate:0.987 true_positive:13451 true_negative:378 false_positive:5 false_negative:24344 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.285 true_negative_rate:0.987 true_positive:10787 true_negative:378 false_positive:5 false_negative:27008 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.992 true_positive:8701 true_negative:380 false_positive:3 false_negative:29094 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.992 true_positive:6948 true_negative:380 false_positive:3 false_negative:30847 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.140 true_negative_rate:0.992 true_positive:5302 true_negative:380 false_positive:3 false_negative:32493 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:0.997 true_positive:3757 true_negative:382 false_positive:1 false_negative:34038 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2505 true_negative:383 false_positive:0 false_negative:35290 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1287 true_negative:383 false_positive:0 false_negative:36508 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:504 true_negative:383 false_positive:0 false_negative:37291 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:61 true_negative:383 false_positive:0 false_negative:37734 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:383 false_positive:0 false_negative:37760 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:383 false_positive:0 false_negative:37770 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:383 false_positive:0 false_negative:37782 
aces_publicb_ocount_180_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:383 false_positive:0 false_negative:37794 
