csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.000 precision:0.977 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:389 false_negative:0 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.050 precision:0.980 recall:0.942 true_negative_rate:0.172 true_positive:15879 true_negative:67 false_positive:322 false_negative:978 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.100 precision:0.993 recall:0.802 true_negative_rate:0.738 true_positive:13518 true_negative:287 false_positive:102 false_negative:3339 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.150 precision:0.996 recall:0.597 true_negative_rate:0.907 true_positive:10059 true_negative:353 false_positive:36 false_negative:6798 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.200 precision:0.995 recall:0.419 true_negative_rate:0.913 true_positive:7064 true_negative:355 false_positive:34 false_negative:9793 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.250 precision:0.996 recall:0.309 true_negative_rate:0.941 true_positive:5203 true_negative:366 false_positive:23 false_negative:11654 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.237 true_negative_rate:0.969 true_positive:3991 true_negative:377 false_positive:12 false_negative:12866 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.179 true_negative_rate:1.000 true_positive:3025 true_negative:389 false_positive:0 false_negative:13832 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.131 true_negative_rate:1.000 true_positive:2206 true_negative:389 false_positive:0 false_negative:14651 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:1601 true_negative:389 false_positive:0 false_negative:15256 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.059 true_negative_rate:1.000 true_positive:997 true_negative:389 false_positive:0 false_negative:15860 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:573 true_negative:389 false_positive:0 false_negative:16284 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:312 true_negative:389 false_positive:0 false_negative:16545 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:113 true_negative:389 false_positive:0 false_negative:16744 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:41 true_negative:389 false_positive:0 false_negative:16816 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:389 false_positive:0 false_negative:16832 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:389 false_positive:0 false_negative:16839 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:389 false_positive:0 false_negative:16846 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:389 false_positive:0 false_negative:16852 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:389 false_positive:0 false_negative:16854 
csail_ocount_20_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:389 false_positive:0 false_negative:16856 
