aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.960 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1576 false_negative:0 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.985 recall:0.860 true_negative_rate:0.683 true_positive:32522 true_negative:1076 false_positive:500 false_negative:5273 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.995 recall:0.720 true_negative_rate:0.914 true_positive:27228 true_negative:1441 false_positive:135 false_negative:10567 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.618 true_negative_rate:0.965 true_positive:23369 true_negative:1521 false_positive:55 false_negative:14426 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.541 true_negative_rate:0.980 true_positive:20453 true_negative:1545 false_positive:31 false_negative:17342 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.986 true_positive:18009 true_negative:1554 false_positive:22 false_negative:19786 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.420 true_negative_rate:0.989 true_positive:15871 true_negative:1558 false_positive:18 false_negative:21924 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.356 true_negative_rate:0.992 true_positive:13472 true_negative:1564 false_positive:12 false_negative:24323 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.287 true_negative_rate:0.994 true_positive:10858 true_negative:1566 false_positive:10 false_negative:26937 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.230 true_negative_rate:0.994 true_positive:8687 true_negative:1566 false_positive:10 false_negative:29108 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.999 true_positive:6950 true_negative:1574 false_positive:2 false_negative:30845 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:0.999 true_positive:5332 true_negative:1574 false_positive:2 false_negative:32463 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3748 true_negative:1576 false_positive:0 false_negative:34047 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2516 true_negative:1576 false_positive:0 false_negative:35279 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1275 true_negative:1576 false_positive:0 false_negative:36520 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:489 true_negative:1576 false_positive:0 false_negative:37306 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:1576 false_positive:0 false_negative:37736 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:38 true_negative:1576 false_positive:0 false_negative:37757 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:1576 false_positive:0 false_negative:37771 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1576 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1576 false_positive:0 false_negative:37794 
