edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.000 precision:0.602 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:29445 false_negative:0 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.050 precision:0.553 recall:0.735 true_negative_rate:0.099 true_positive:32766 true_negative:2909 false_positive:26536 false_negative:11821 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.100 precision:0.593 recall:0.472 true_negative_rate:0.509 true_positive:21035 true_negative:14986 false_positive:14459 false_negative:23552 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.150 precision:0.827 recall:0.315 true_negative_rate:0.900 true_positive:14048 true_negative:26512 false_positive:2933 false_negative:30539 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.200 precision:0.948 recall:0.228 true_negative_rate:0.981 true_positive:10177 true_negative:28888 false_positive:557 false_negative:34410 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.250 precision:0.981 recall:0.172 true_negative_rate:0.995 true_positive:7651 true_negative:29294 false_positive:151 false_negative:36936 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.300 precision:0.991 recall:0.133 true_negative_rate:0.998 true_positive:5916 true_negative:29394 false_positive:51 false_negative:38671 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.110 true_negative_rate:1.000 true_positive:4891 true_negative:29438 false_positive:7 false_negative:39696 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:4016 true_negative:29445 false_positive:0 false_negative:40571 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:3643 true_negative:29445 false_positive:0 false_negative:40944 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3385 true_negative:29445 false_positive:0 false_negative:41202 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3110 true_negative:29445 false_positive:0 false_negative:41477 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3011 true_negative:29445 false_positive:0 false_negative:41576 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2709 true_negative:29445 false_positive:0 false_negative:41878 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:844 true_negative:29445 false_positive:0 false_negative:43743 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:387 true_negative:29445 false_positive:0 false_negative:44200 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:40 true_negative:29445 false_positive:0 false_negative:44547 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:29445 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:29445 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:29445 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_34_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:29445 false_positive:0 false_negative:44586 
