edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.000 precision:0.840 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:8519 false_negative:0 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.050 precision:0.851 recall:0.712 true_negative_rate:0.350 true_positive:31744 true_negative:2981 false_positive:5538 false_negative:12843 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.100 precision:0.991 recall:0.444 true_negative_rate:0.978 true_positive:19809 true_negative:8330 false_positive:189 false_negative:24778 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.150 precision:0.994 recall:0.304 true_negative_rate:0.991 true_positive:13555 true_negative:8440 false_positive:79 false_negative:31032 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.218 true_negative_rate:0.998 true_positive:9699 true_negative:8498 false_positive:21 false_negative:34888 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.167 true_negative_rate:0.999 true_positive:7465 true_negative:8510 false_positive:9 false_negative:37122 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.128 true_negative_rate:0.999 true_positive:5713 true_negative:8513 false_positive:6 false_negative:38874 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4864 true_negative:8517 false_positive:2 false_negative:39723 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3950 true_negative:8519 false_positive:0 false_negative:40637 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:8519 false_positive:0 false_negative:40968 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3326 true_negative:8519 false_positive:0 false_negative:41261 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:8519 false_positive:0 false_negative:41478 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3060 true_negative:8519 false_positive:0 false_negative:41527 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2707 true_negative:8519 false_positive:0 false_negative:41880 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:776 true_negative:8519 false_positive:0 false_negative:43811 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:396 true_negative:8519 false_positive:0 false_negative:44191 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:8519 false_positive:0 false_negative:44580 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8519 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8519 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8519 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_22_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:8519 false_positive:0 false_negative:44586 
