csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.000 precision:0.966 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:602 false_negative:0 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.050 precision:0.968 recall:0.965 true_negative_rate:0.103 true_positive:16261 true_negative:62 false_positive:540 false_negative:596 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.100 precision:0.982 recall:0.860 true_negative_rate:0.555 true_positive:14492 true_negative:334 false_positive:268 false_negative:2365 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.150 precision:0.990 recall:0.674 true_negative_rate:0.807 true_positive:11358 true_negative:486 false_positive:116 false_negative:5499 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.200 precision:0.993 recall:0.485 true_negative_rate:0.909 true_positive:8182 true_negative:547 false_positive:55 false_negative:8675 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.250 precision:0.995 recall:0.350 true_negative_rate:0.955 true_positive:5900 true_negative:575 false_positive:27 false_negative:10957 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.300 precision:0.997 recall:0.262 true_negative_rate:0.980 true_positive:4424 true_negative:590 false_positive:12 false_negative:12433 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.350 precision:0.998 recall:0.192 true_negative_rate:0.987 true_positive:3229 true_negative:594 false_positive:8 false_negative:13628 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.137 true_negative_rate:0.993 true_positive:2301 true_negative:598 false_positive:4 false_negative:14556 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.450 precision:0.998 recall:0.093 true_negative_rate:0.995 true_positive:1564 true_negative:599 false_positive:3 false_negative:15293 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:952 true_negative:602 false_positive:0 false_negative:15905 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.032 true_negative_rate:1.000 true_positive:537 true_negative:602 false_positive:0 false_negative:16320 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:286 true_negative:602 false_positive:0 false_negative:16571 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:101 true_negative:602 false_positive:0 false_negative:16756 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:40 true_negative:602 false_positive:0 false_negative:16817 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:27 true_negative:602 false_positive:0 false_negative:16830 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:16 true_negative:602 false_positive:0 false_negative:16841 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:602 false_positive:0 false_negative:16847 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:602 false_positive:0 false_negative:16851 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:602 false_positive:0 false_negative:16854 
csail_ocount_40_osize_6_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:602 false_positive:0 false_negative:16856 
